% Model:              n169_R19.5_d38.5_r7.00_rerrormax0.01_x0_y0_rev4.mph
% Version:            COMSOL 6.1.0.282
% Date:               Mar 28 2024, 13:15
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
10.824894050302012+1.0287184619276443E-4i         5.21843769996745E-32                              52613.00517930115                                 0.17490908395930618
10.829041887999972+1.0341133623093328E-4i         1.2249275862877269E-31                            52358.57814547658                                 0.17490908395930618
10.829092834227634+1.0340252001368517E-4i         3.2117740012679958E-31                            52363.288679299156                                0.17490908395930618
10.838176266059447+1.0460984945388352E-4i         5.82908024195116E-32                              51802.35848768886                                 0.17490908395930618
10.83826457690582+1.0460356234947366E-4i          5.283793602353982E-31                             51805.894157844676                                0.17490908395930618
10.843534509172736+1.0539537512074308E-4i         2.5103869621943016E-31                            51441.68366004953                                 0.17490908395930618
10.891832118702569+1.006111378445221E-4i          9.183315725213785E-34                             54127.864938366154                                0.17490908395930618
10.898839162205205+1.0173478852780277E-4i         5.212463693299022E-33                             53564.45970807698                                 0.17490908395930618
10.89902616288848+1.0172824940421105E-4i          1.0175145080396217E-31                            53568.821984862574                                0.17490908395930618
10.910777378650904+1.0303194944015941E-4i         1.259031693243964E-32                             52948.016478929974                                0.17490908395930618
10.911001106935052+1.0302385939470513E-4i         8.061285653099301E-33                             52953.26010528723                                 0.17490908395930618
10.917227264048414+1.0380090177748593E-4i         8.33922635692244E-33                              52586.84447432659                                 0.17490908395930618
10.980912186112986+9.307686147177063E-5i          4.0022609529432657E-35                            58987.91031543054                                 0.17490908395930618
10.999133641237274+9.866780187941176E-5i          4.2612432841688227E-35                            55737.71161831657                                 0.17490908395930618
10.999343076560901+9.864222429961956E-5i          1.309764351809006E-35                             55753.22593030917                                 0.17490908395930618
11.010544051469997+9.968801268656904E-5i          7.574509736803547E-37                             55224.515299964274                                0.17490908395930618
11.010813874163944+9.96824542955794E-5i           1.268351052799604E-33                             55228.94811243245                                 0.17490908395930618
11.01434299758127+8.837737431565407E-5i           4.538575452356073E-34                             62313.76924627109                                 0.17490908395930618
11.02056947652364+1.0173067403645346E-4i          3.159981509032846E-33                             54164.920495505925                                0.17490908395930618
11.035751575362442+9.507016581205237E-5i          4.038783550944407E-33                             58039.53526466344                                 0.17490908395930618
11.08172912211806+9.115139757879604E-5i           5.354061353035778E-31                             60786.98727139565                                 0.17490908395930618
11.081801039567642+9.117499356102435E-5i          1.4456013450185597E-31                            60771.64993168429                                 0.17490908395930618
11.085141837950502+9.125412033192425E-5i          2.3123500298027735E-30                            60737.25890354774                                 0.17490908395930618
11.085190049346606+9.124565083162884E-5i          1.992306227334073E-30                             60743.160815488984                                0.17490908395930618
11.10936179136567+9.414988160693914E-5i           5.450020873397668E-31                             58997.77448579648                                 0.17490908395930618
11.118863459404972+9.616232410418088E-5i          7.05063681753342E-31                              57812.48806601466                                 0.17490908395930618
11.118903182957547+9.616526021755092E-5i          1.555184681886354E-30                             57810.92945783995                                 0.17490908395930618
11.134353162053548+9.865196637628511E-5i          2.1382623726899304E-30                            56431.988466396746                                0.17490908395930618
11.137611504011275+9.719342318454408E-5i          1.9831477223507442E-29                            57295.61013275888                                 0.17490908395930618
11.137827344650919+9.718089703573794E-5i          1.5278169904973375E-28                            57304.105802801714                                0.17490908395930618
11.146088153223639+8.804967797474358E-5i          4.144321219624277E-28                             63293.806121690075                                0.17490908395930618
11.152416455343054+3.89844300566158E-4i           0.5851193874638901                                14303.177921164204                                0.17490908395930618
11.159417804175044+3.888107809610321E-4i          0.0017935318952130375                             14350.202527007432                                0.17490908395930618
11.160269094571122+3.8888245473512803E-4i         0.0040249381372189285                             14348.652082397537                                0.17490908395930618
11.1695634203914+3.875425959445846E-4i            2.6778854755945284E-4                             14410.252547409722                                0.17490908395930618
11.170137010687611+3.8757633502535196E-4i         6.670285672161687E-5                              14409.738008145428                                0.17490908395930618
11.17384055012519+9.293387074499653E-5i           2.6660811731573176E-26                            60116.64431246632                                 0.17490908395930618
11.174194827823984+3.871505571680358E-4i          0.09829386544024989                               14430.826381411489                                0.17490908395930618
11.180460994959107+3.8618773931557997E-4i         2.6983392781676155E-4                             14474.918069269039                                0.17490908395930618
11.183842134253585+9.416136823919212E-5i          6.045784539168936E-14                             59385.30574647841                                 0.17490908395930618
