% Model:              n169_R19.5_d38.75_r7.00_rerrormax0.04_x0_y0_rev4.mph
% Version:            COMSOL 6.1.0.282
% Date:               Mar 28 2024, 13:33
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
11.457865385922208+1.0840425995474886E-4i         4.49903333711522E-31                              52847.35627532542                                 0.17553677898413184
11.496351993977697+1.077362605022488E-4i          2.791094425004659E-31                             53353.644405345214                                0.17553677898413184
11.49647741659234+1.0773872559668365E-4i          4.8062231258509415E-31                            53353.005714978746                                0.17553677898413184
11.515802855106463+3.511829476971914E-4i          0.46330883866377354                               16395.231827745                                   0.17553677898413184
11.52043260739425+3.4988099395278396E-4i          0.029059604899117894                              16462.858709295942                                0.17553677898413184
11.522874687018463+3.498243048197214E-4i          0.0075388264759814975                             16469.017038790866                                0.17553677898413184
11.528511332891457+3.4893150473925996E-4i         0.004837761898675525                              16519.234083257586                                0.17553677898413184
11.529904386398789+3.480656757383493E-4i          0.09503047918118879                               16562.328799396633                                0.17553677898413184
11.530995130157248+3.485023512314791E-4i          0.06001383743415215                               16543.14037898089                                 0.17553677898413184
11.53493818561656+3.4628353630438276E-4i          0.013566710354828822                              16654.83729590227                                 0.17553677898413184
11.537833431166666+3.4577456000208054E-4i         7.3841628833877536E-6                             16683.540373930326                                0.17553677898413184
11.540037602033758+3.465262241252738E-4i          0.006399333660555187                              16650.530722980602                                0.17553677898413184
11.540931138375347+3.4538921269529663E-4i         3.96689006136265E-5                               16706.63896088856                                 0.17553677898413184
11.546027738557104+3.445194664035397E-4i          5.519065639135133E-4                              16756.21314126077                                 0.17553677898413184
11.549196246370052+3.4491598798968307E-4i         0.00992782059523818                               16741.5424780189                                  0.17553677898413184
11.550215391839684+1.0671501700909274E-4i         1.7909423720875858E-30                            54116.604149022765                                0.17553677898413184
11.551426983537214+3.4207279442205365E-4i         0.0028998639536549965                             16883.957295267915                                0.17553677898413184
11.5550884535451+3.4235020095718123E-4i           1.8985147028810004E-5                             16875.623353299718                                0.17553677898413184
11.556340045534597+3.4181825535501055E-4i         0.005451828863136449                              16903.717155427352                                0.17553677898413184
11.556574817676596+3.419341808407456E-4i          0.02218196283477354                               16898.329440956353                                0.17553677898413184
11.559103139292379+3.4203391323499516E-4i         1.394705294075026E-4                              16897.09797677433                                 0.17553677898413184
11.56240104477269+1.0782997121112071E-4i          6.142520636705832E-31                             53613.54106742012                                 0.17553677898413184
11.562842150222856+1.0795991353195097E-4i         1.5846112112102847E-31                            53551.05323824136                                 0.17553677898413184
11.56348759418367+1.0797381029973342E-4i          2.7074078848750124E-30                            53547.14976878181                                 0.17553677898413184
11.564165833027456+3.395964612686303E-4i          3.4563184176289184E-5                             17025.834370976372                                0.17553677898413184
11.567244411397452+3.3832288670847255E-4i         1.052650195488535E-4                              17094.47764566745                                 0.17553677898413184
11.56980539604189+3.38751575962205E-4i            3.4863534109443473E-4                             17076.62401598262                                 0.17553677898413184
11.57042814286734+3.3834995186115565E-4i          4.1030871906612036E-4                             17097.81496583619                                 0.17553677898413184
11.572676732245748+3.380789409129905E-4i          0.002072206688612991                              17114.84684880878                                 0.17553677898413184
11.573866562786801+3.386395576747335E-4i          1.636083295244595E-4                              17088.26921707795                                 0.17553677898413184
11.577016013723568+1.07260865956601E-4i           3.9865493375044905E-30                            53966.13463280402                                 0.17553677898413184
11.577210040315737+1.0941113478516258E-4i         1.015738102069641E-31                             52906.409226564225                                0.17553677898413184
11.577297022247972+1.0949332367237607E-4i         2.6105690448256242E-31                            52867.09295364612                                 0.17553677898413184
11.58024334933208+3.3497899488194835E-4i          2.728015376952634E-6                              17284.528959054584                                0.17553677898413184
11.582248607002938+3.356506222725691E-4i          1.1433519101095419E-4                             17252.9292100677                                  0.17553677898413184
11.583563089097778+3.348669320244938E-4i          0.0042276060910956415                             17295.270152626414                                0.17553677898413184
11.583786983821613+3.355923196911094E-4i          0.0030315830759253463                             17258.21867409424                                 0.17553677898413184
11.587307990858566+1.0867927473935415E-4i         5.637921704743666E-20                             53309.14782716355                                 0.17553677898413184
11.587345739089015+1.0868126924611763E-4i         1.9364936728605191E-19                            53308.34283210741                                 0.17553677898413184
11.588334040918973+3.338758131260974E-4i          0.0018721526384432867                             17353.757832931176                                0.17553677898413184
