% Model:              n169_R19.5_d38_r7_x0.3_y0_ideal.mph
% Version:            COMSOL 6.1.0.282
% Date:               Dec 8 2023, 09:43
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
10.284340546552018+1.35388451133956E-4i           1.4791460383478497E-32                            37980.36673683085                                 0.17316130883106207
10.28448871960264+1.353873110169209E-4i           3.246247156937959E-32                             37981.233785929915                                0.17316130883106207
10.288589676610636+1.3470290778656223E-4i         1.6219662347044516E-31                            38189.43459263114                                 0.17316130883106207
10.288665320706416+1.3469430017637015E-4i         1.260072299138768E-31                             38192.15590519196                                 0.17316130883106207
10.32169280868797+1.3501102145370878E-4i          5.200704742414683E-32                             38224.87217936734                                 0.17316130883106207
10.321760418225688+1.3502147929206066E-4i         5.030711554000317E-32                             38222.16186717661                                 0.17316130883106207
10.341386774393106+1.3654158276949646E-4i         3.441883691782583E-32                             37868.501816404045                                0.17316130883106207
10.348408346526387+1.3350333110188992E-4i         2.568518775755114E-32                             38756.616925966904                                0.17316130883106207
10.363131899846874+1.335315422411114E-4i          3.354660530798438E-32                             38803.55991090035                                 0.17316130883106207
10.363223213699065+1.3351762332142745E-4i         1.782717239216026E-33                             38807.94710259031                                 0.17316130883106207
10.364725355424168+1.3399301021114029E-4i         1.3757114005609735E-32                            38675.86590130981                                 0.17316130883106207
10.364797619461518+1.3398969863853086E-4i         2.2811294748954285E-31                            38677.091454581714                                0.17316130883106207
10.377837151642614+1.3644205026098257E-4i         3.8290750667276117E-32                            38029.70087929366                                 0.17316130883106207
10.39702223034965+4.203376850859612E-4i           0.5773995459566257                                12366.963846625795                                0.17316130883106207
10.406796653902372+4.194513216648815E-4i          9.479792596356567E-6                              12404.749588066485                                0.17316130883106207
10.407032320991709+4.195820281175476E-4i          0.0016209969252505172                             12401.16599170517                                 0.17316130883106207
10.4140530375081+1.36497778047516E-4i             5.477436902459673E-32                             38146.83538744562                                 0.17316130883106207
10.414314512037151+1.3648379608143497E-4i         1.3567223978274068E-31                            38151.70125423323                                 0.17316130883106207
10.419723036838523+4.1840298549092146E-4i         1.0013738537743619E-4                             12451.279038699184                                0.17316130883106207
10.419774228341616+4.184059818867381E-4i          4.9908214623361716E-5                             12451.25104023528                                 0.17316130883106207
10.423405559225989+1.342056722757491E-4i          2.05617366261507E-28                              38833.19971142588                                 0.17316130883106207
10.42426028699793+4.18028675825897E-4i            0.11168817566721433                               12467.85551950898                                 0.17316130883106207
