% Model:              n169_R19.5_d38_r7_x4.2_y0_ideal.mph
% Version:            COMSOL 6.1.0.282
% Date:               Oct 29 2024, 14:00
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
9.157629959920728+9.470755134037783E-5i           4.355764646903197E-31                             48346.384104521865                                0.17316105185169914
9.161131355859286+9.76067361135578E-5i            2.1640355517666573E-29                            46928.28670414856                                 0.17316105185169914
9.162459567585884+9.57824847718628E-5i            2.737241528692452E-29                             47829.015120642885                                0.17316105185169914
9.16929108404758+9.540150185361229E-5i            5.837518458759627E-29                             48055.82473319304                                 0.17316105185169914
9.17816560367153+2.551778875257864E-4i            0.4237168280586895                                17983.35766723892                                 0.17316105185169914
9.18142251102504+2.543592818656593E-4i            3.212602305606071E-5                              18047.637373374848                                0.17316105185169914
9.182387116590682+9.629150191496768E-5i           3.974165917863908E-29                             47679.6531751337                                  0.17316105185169914
9.184111078928288+2.539874399350052E-4i           9.255823008343986E-6                              18079.35286816078                                 0.17316105185169914
9.186263731808264+2.530877500620343E-4i           0.03926704656205892                               18147.876873898756                                0.17316105185169914
9.187851801713322+9.413534340813718E-5i           3.0767667367559753E-28                            48800.78690921686                                 0.17316105185169914
9.187954363591901+9.487186118014368E-5i           6.312263659966136E-29                             48422.468894920756                                0.17316105185169914
9.18814137170921+2.529132128209618E-4i            6.30691623853959E-5                               18164.113223124354                                0.17316105185169914
9.192038018892648+2.515716961806661E-4i           9.61801274021888E-6                               18268.72139029558                                 0.17316105185169914
9.193503795851553+2.520894952261592E-4i           0.04497778944021427                               18234.103141026866                                0.17316105185169914
9.194282391323432+2.5127057670678324E-4i          1.399977851485167E-7                              18295.081040191195                                0.17316105185169914
9.19584287952695+9.67353971347805E-5i             1.849553615913934E-30                             47530.409847835734                                0.17316105185169914
9.198058386375047+2.5073783368962196E-4i          1.2324560182157466E-4                             18341.483453120254                                0.17316105185169914
9.19872731921223+2.4989162557733995E-4i           0.008694396834816591                              18404.93336486001                                 0.17316105185169914
9.20163833596548+2.4934465778462747E-4i           7.493828316628651E-6                              18451.145253745985                                0.17316105185169914
9.20491827505885+9.952198146257079E-5i            2.9648131176960424E-29                            46245.15417982616                                 0.17316105185169914
9.205257122976501+2.486799117674618E-4i           0.01383448041769549                               18507.744321278344                                0.17316105185169914
9.205991827839453+2.4943192297063654E-4i          1.1454077253419261E-4                             18453.416653449534                                0.17316105185169914
9.20645513434349+2.479052980851043E-4i            4.0629562148522E-5                                18567.992105475936                                0.17316105185169914
9.207652703470107+9.48833259102012E-5i            9.30541509330762E-30                              48520.42090879757                                 0.17316105185169914
9.208406994675137+9.979573066852746E-5i           1.5271106458956014E-29                            46135.77724142337                                 0.17316105185169914
9.209516394996962+2.4740115031353474E-4i          6.85824779661253E-8                               18612.01734134233                                 0.17316105185169914
9.210420183784802+2.480850735248722E-4i           2.5722971268846913E-8                             18562.527712042924                                0.17316105185169914
9.214042866273859+2.462914881448504E-4i           2.7841984646912923E-6                             18705.06497934628                                 0.17316105185169914
9.214958489690755+2.4566052716066156E-4i          0.0021882136607840686                             18754.972440273064                                0.17316105185169914
9.217717453623465+2.4531914910467617E-4i          2.4225844262752183E-6                             18786.695148684823                                0.17316105185169914
9.217957565596036+2.457387836635635E-4i           1.1173262166785484E-7                             18755.10184329532                                 0.17316105185169914
9.221699498077317+2.458781247187797E-4i           0.004976632304062827                              18752.082214017155                                0.17316105185169914
9.223643703011827+2.4412964743117843E-4i          0.014228111817022021                              18890.371707863535                                0.17316105185169914
