% Model:              n169_R19.5_d38_r7_x4.3_y0_ideal.mph
% Version:            COMSOL 6.1.0.282
% Date:               Dec 8 2023, 09:57
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
9.003557575098974+9.52018260719405E-5i            2.425312348532216E-32                             47286.188835040055                                0.1731610514821753
9.005202375997454+8.971178630767173E-5i           1.671906355020493E-31                             50189.1316497051                                  0.1731610514821753
9.017251804271536+8.73976079533682E-5i            5.781368977840561E-32                             51587.02306268444                                 0.1731610514821753
9.018282112675822+9.243534252456832E-5i           4.29267545313485E-32                              48781.07141117613                                 0.1731610514821753
9.023154198265173+8.838458999959085E-5i           1.3113029656824796E-31                            51044.34017430789                                 0.1731610514821753
9.025850665330148+9.547285627979353E-5i           1.2520773909165765E-30                            47268.69946085131                                 0.1731610514821753
9.041676052792926+9.956869892147551E-5i           9.603129831646419E-32                             45403.70986156376                                 0.1731610514821753
9.052541981384554+9.784425406466126E-5i           2.021789929203978E-30                             46259.4574661254                                  0.1731610514821753
9.053857718589995+9.549480236522907E-5i           1.1360773824729952E-30                            47404.47686299797                                 0.1731610514821753
9.080118086070488+9.499384968597503E-5i           2.0897348232567277E-33                            47792.68936397533                                 0.1731610514821753
9.080908180342124+9.566088397779036E-5i           4.454978377663129E-34                             47463.561635865866                                0.1731610514821753
9.091440229510525+9.564496900258884E-5i           1.01706865051173E-34                              47526.51749910724                                 0.1731610514821753
9.102732668269107+9.327649329654877E-5i           2.256908672405373E-35                             48793.85508085943                                 0.1731610514821753
9.109788524678713+9.76172399783789E-5i            5.030305086075779E-34                             46660.25647604182                                 0.1731610514821753
9.117518878844285+9.565450045347329E-5i           5.9152468859202936E-34                            47658.09856300646                                 0.1731610514821753
9.125220713486959+9.519139122564796E-5i           1.2749394174566917E-32                            47930.413629654264                                0.1731610514821753
9.130056668147104+9.649315224739428E-5i           6.3074265210566145E-31                            47308.85012408328                                 0.1731610514821753
9.137027409111107+9.797325677034554E-5i           4.0099610606675645E-30                            46629.71151264572                                 0.1731610514821753
9.141371358505596+9.448940495343973E-5i           2.7723685823534685E-27                            48371.96731623639                                 0.1731610514821753
9.141682121593837+2.526162596981407E-4i           0.42435231209152674                               18093.509633199592                                0.1731610514821753
9.144417669876788+9.189306997950187E-5i           1.2155830214806416E-28                            49755.252018767715                                0.1731610514821753
9.144823998162389+2.517705565640946E-4i           3.2407884716891775E-4                             18160.527367201044                                0.1731610514821753
9.147533642800074+2.5142881692643887E-4i          4.331170535910175E-5                              18190.600127768907                                0.1731610514821753
9.149604208265036+2.505260129400381E-4i           0.036685232819188465                              18260.286603170538                                0.1731610514821753
9.15153251547361+2.503822506643785E-4i            2.022869336273524E-8                              18274.62212494525                                 0.1731610514821753
9.155321026886115+2.4907139544856686E-4i          4.1594367543029535E-5                             18378.408761841612                                0.1731610514821753
9.156902210994556+2.49539666449773E-4i            0.04490392890575148                               18347.088195719036                                0.1731610514821753
9.157527652353503+2.4872972049190046E-4i          1.4164909087887469E-6                             18408.091252337468                                0.1731610514821753
9.15918796437052+9.462754202450925E-5i            2.0493006038744246E-28                            48395.493451160044                                0.1731610514821753
9.161360785487089+2.482109847554191E-4i           1.7698953635633647E-4                             18454.284797137647                                0.1731610514821753
9.161849888566358+2.4737205431389636E-4i          0.008478868270073835                              18517.86041082881                                 0.1731610514821753
9.162452909803376+9.80563157203499E-5i            7.477480994174884E-28                             46719.859922776865                                0.1731610514821753
9.163305367922991+9.618322696978061E-5i           4.6701963612205923E-29                            47634.131657879196                                0.1731610514821753
9.164817349408198+2.468663551557884E-4i           1.1389365011055256E-5                             18561.80498198767                                 0.1731610514821753
9.168392758808215+2.461658512933932E-4i           0.014324196500581594                              18621.889079231558                                0.1731610514821753
9.169263019599807+2.46666072652632E-4i            1.4139541747695012E-5                             18585.888217947406                                0.1731610514821753
9.169428283500515+2.4561442262085255E-4i          1.7459471978840863E-6                             18665.80619089525                                 0.1731610514821753
9.171012818236818+9.578556958904571E-5i           5.70436798400315E-28                              47872.121040445476                                0.1731610514821753
9.172607296823847+2.4495432958634696E-4i          3.5256488487819896E-6                             18722.59631626981                                 0.1731610514821753
9.173619689411462+2.455737883225494E-4i           2.829136806107639E-6                              18677.428647891975                                0.1731610514821753
9.177053190695679+2.438317284260691E-4i           1.2483689366501434E-5                             18817.91405188913                                 0.1731610514821753
9.17782005473905+2.43191041983312E-4i             0.0021389874520195635                             18869.06778448523                                 0.1731610514821753
9.180705696166838+2.429214802398637E-4i           1.2607914440614054E-6                             18895.946073200215                                0.1731610514821753
9.18101735686445+2.432661612118267E-4i            1.4499394708777539E-6                             18869.812486300954                                0.1731610514821753
9.182137344409494+9.782649144630437E-5i           3.0012720518289045E-30                            46930.22801896154                                 0.1731610514821753
9.18477280711568+2.432449701066041E-4i            0.004168010198243014                              18879.175798353623                                0.1731610514821753
9.186487260696547+2.4168122652349668E-4i          0.0138021025595306                                19004.879332666947                                0.1731610514821753
9.186516118424052+2.4131441774427156E-4i          0.0015414929808858998                             19033.828156646243                                0.1731610514821753
9.18920503835842+2.4159866305547247E-4i           4.7149823524606895E-6                             19016.998667181255                                0.1731610514821753
9.189416330545125+2.4069743825003972E-4i          1.0950305061121372E-6                             19088.643325409732                                0.1731610514821753
9.189669571593237+9.536479509748135E-5i           1.7081316414443814E-28                            48181.163987959495                                0.1731610514821753
9.190111645526368+9.349140754986882E-5i           3.4292650337711084E-29                            49148.99584161865                                 0.1731610514821753
9.190262005516331+2.406034454688387E-4i           2.1217655146080038E-8                             19097.85795406286                                 0.1731610514821753
9.194645658323752+2.4007033159406506E-4i          0.0022741528555947767                             19149.39861444154                                 0.1731610514821753
9.195392575217252+2.3907457717550594E-4i          1.8419404119037798E-6                             19230.72071553041                                 0.1731610514821753
9.196897720566925+9.719130846555575E-5i           1.8230192654830127E-29                            47312.871838529936                                0.1731610514821753
9.19748872507686+2.3836569604284945E-4i           1.3474755547904964E-4                             19292.30970480249                                 0.1731610514821753
9.198502653089923+2.3815105421176808E-4i          2.8521593052601264E-6                             19311.82671667757                                 0.1731610514821753
9.200149121934176+2.379396076152286E-4i           7.474449006743154E-7                              19332.44851134638                                 0.1731610514821753
9.20348170746021+2.3940536852248484E-4i           2.1141831987923546E-7                             19221.0423772962                                  0.1731610514821753
