% Model:              n169_d38.75_R19.5_r7_x0_y0_maxpositionerror0.300_rev1.mph
% Version:            COMSOL 6.1.0.282
% Date:               Apr 7 2024, 07:39
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
11.432307893324397+1.055245027421094E-4i          4.495483646087731E-32                             54168.47376062894                                 0.17553120425072413
11.43280226059522+1.0550247724683655E-4i          1.2148482025550688E-32                            54182.12538768599                                 0.17553120425072413
11.439495571397147+1.059123417448216E-4i          7.530569366421465E-33                             54004.04511777258                                 0.17553120425072413
11.440107904682817+1.0587891658329145E-4i         7.967828548970182E-33                             54023.98559118607                                 0.17553120425072413
11.446252450865183+1.0826003168255127E-4i         1.2579022306150564E-32                            52864.127632415875                                0.17553120425072413
11.446659121152745+1.0817248201903929E-4i         3.1508952467949513E-32                            52908.79347196966                                 0.17553120425072413
11.448637883251122+1.0858507074359308E-4i         4.8455965274578437E-32                            52716.866529023464                                0.17553120425072413
11.457075114735083+1.0846016108604948E-4i         7.043612646629993E-32                             52816.47462991596                                 0.17553120425072413
11.495945809843965+1.0775366041483652E-4i         3.8247165389419783E-31                            53343.14404235179                                 0.17553120425072413
11.496297162029897+1.0775610377557303E-4i         4.313697871492594E-33                             53343.56479182706                                 0.17553120425072413
11.507267147611998+3.4978260475778793E-4i         0.45163150079177566                               16448.67014384622                                 0.17553120425072413
11.510766913839332+3.4839299992979055E-4i         0.011965965956303304                              16519.30224352607                                 0.17553120425072413
11.515610472458448+3.490613317761522E-4i          0.015116650122596704                              16494.61050468972                                 0.17553120425072413
11.519521203372475+3.4776162532078575E-4i         0.01168625337588883                               16561.881199399093                                0.17553120425072413
11.520986505589281+3.473134751803802E-4i          0.03265476513725314                               16585.361670778177                                0.17553120425072413
11.522315961919885+3.473328336188439E-4i          0.1297482286881045                                16586.35107141674                                 0.17553120425072413
11.526086982418386+3.4603360049367707E-4i         8.188263940172903E-4                              16654.07771679507                                 0.17553120425072413
11.531154334409546+3.4479637527752447E-4i         0.002925780911813511                              16721.187286711727                                0.17553120425072413
11.531475623785777+3.44136682132164E-4i           0.0014605492254486743                             16753.708745492808                                0.17553120425072413
11.5345723128993+3.437142626658518E-4i            5.85441307364359E-4                               16778.804142895548                                0.17553120425072413
11.5383804152389+3.4289377452349806E-4i           0.0016750301463565227                             16824.50712363372                                 0.17553120425072413
11.539378842792424+3.4297907418137397E-4i         0.0014841236691661285                             16821.778226357488                                0.17553120425072413
11.5428726100358+3.4105609363527614E-4i           0.005120733976529117                              16921.74944433072                                 0.17553120425072413
11.545694007133603+3.4087946173356836E-4i         0.022649275936126406                              16934.656363506725                                0.17553120425072413
11.547321902076488+3.413788736557276E-4i          3.1611140078997233E-4                             16912.265774551826                                0.17553120425072413
11.549807917358642+1.0675811911845609E-4i         3.4754596400194515E-30                            54092.84650567372                                 0.17553120425072413
11.550680517416417+3.4005255917403057E-4i         3.459889344178784E-5                              16983.16936683439                                 0.17553120425072413
11.551780814598333+3.400714691091594E-4i          8.091860681678652E-4                              16983.84271480415                                 0.17553120425072413
11.555728756394553+3.383991006958167E-4i          0.0029761362246955845                             17073.612577909138                                0.17553120425072413
11.559815458510087+3.368500171714415E-4i          0.002795919902021277                              17158.19790156104                                 0.17553120425072413
11.5604666422905+3.371810208571868E-4i            5.729438866257466E-4                              17142.319184472028                                0.17553120425072413
11.562272697110654+1.0801315820462068E-4i         3.0165315982564542E-27                            53522.01880925154                                 0.17553120425072413
11.562271611700979+3.3698538601985826E-4i         0.0034840312476221123                             17154.949442794124                                0.17553120425072413
11.562610546959426+1.0791804931942548E-4i         6.132215145964127E-30                             53570.75385588442                                 0.17553120425072413
11.563412889989468+1.0788607780016074E-4i         1.830341996483028E-29                             53590.347891991645                                0.17553120425072413
11.56480488838767+3.3633756736558667E-4i          6.503356105693814E-4                              17191.758447728316                                0.17553120425072413
11.565948274685093+3.3686777972618214E-4i         0.0019193210013038853                             17166.39580165465                                 0.17553120425072413
11.57067101026277+3.3406070088416354E-4i          4.558543564101513E-5                              17317.71615093454                                 0.17553120425072413
11.5719184733767+3.3363679837466174E-4i           0.005721839975410617                              17341.58930382856                                 0.17553120425072413
11.574589024312472+3.3318152836927286E-4i         0.007749412211237191                              17369.29371575395                                 0.17553120425072413
