% Model:              n169_d37.25_R19.5_r7_rmaxerror0.0387_x0_y0_rev0.mph
% Version:            COMSOL 6.1.0.282
% Date:               Nov 14 2024, 10:48
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
9.472989686779949+7.694089467381307E-5i           3.8987293642805014E-31                            61559.6757677361                                  0.1696232530821309
9.47355953799663+7.667430841527858E-5i            2.82258053818055E-32                              61777.42822613964                                 0.1696232530821309
9.480407258720259+7.361695726458326E-5i           1.4005051630461094E-31                            64389.60685849205                                 0.1696232530821309
9.482665080311975+8.366491674483578E-5i           2.1903625884882154E-31                            56669.99976690147                                 0.1696232530821309
9.48310646042035+8.352467169472088E-5i            4.891622934738949E-31                             56767.79657060309                                 0.1696232530821309
9.483866044712576+8.164342725982538E-5i           4.606041200035935E-31                             58080.514978296815                                0.1696232530821309
9.484530328805933+8.172743108045986E-5i           1.2488600316148518E-31                            58024.88019312752                                 0.1696232530821309
9.526148310715095+7.926872478042715E-5i           1.3816693280210334E-29                            60087.184942145235                                0.1696232530821309
9.52644408542564+7.9245752499712E-5i              1.5252199727311057E-29                            60106.469740599394                                0.1696232530821309
9.527831709844522+7.70171739953591E-5i            4.045470163557613E-29                             61854.74100383724                                 0.1696232530821309
9.53620189838439+3.984364902633369E-4i            0.5349906206576647                                11966.528811000804                                0.1696232530821309
9.54034451311723+7.953521533163375E-5i            1.4038358821929627E-28                            59975.09995716356                                 0.1696232530821309
9.540545695758212+7.902985050127907E-5i           8.797160734901969E-30                             60359.89317234226                                 0.1696232530821309
9.541347203196416+8.287964425824475E-5i           1.9130580140226957E-28                            57560.96331184514                                 0.1696232530821309
9.54177776441674+8.329781266867239E-5i            4.759935206304727E-29                             57274.5799823162                                  0.1696232530821309
9.544515143860009+8.574857402641294E-5i           9.378935819383688E-30                             55653.57502816724                                 0.1696232530821309
9.547261041340255+3.973545711033539E-4i           0.020534662857211644                              12013.02866203851                                 0.1696232530821309
9.550728879174718+3.975894289247255E-4i           0.0021504126387137416                             12010.29329693752                                 0.1696232530821309
9.562959986508748+3.9614558579910853E-4i          0.0018447529875422045                             12069.507017752585                                0.1696232530821309
9.565205378519442+3.962493923199632E-4i           9.687869984231743E-5                              12069.178310847807                                0.1696232530821309
9.565332514324457+8.375344199254523E-5i           6.104043715686833E-29                             57103.61587277651                                 0.1696232530821309
9.566318859241303+8.389362292692473E-5i           1.0521359235497182E-28                            57014.07705173933                                 0.1696232530821309
9.569640003628955+3.9603746786075954E-4i          0.13534533084653416                               12081.235683004688                                0.1696232530821309
9.570486300502022+8.132429501918344E-5i           3.910280455690519E-27                             58840.99560206458                                 0.1696232530821309
9.581074248465276+3.948884726634585E-4i           7.531156859985464E-4                              12130.8673437865                                  0.1696232530821309
9.58406371655464+3.9465272221757524E-4i           3.4580162088602256E-6                             12141.901616983383                                0.1696232530821309
9.588677305760863+3.940706508283054E-4i           4.7795540174970637E-5                             12165.690581531098                                0.1696232530821309
9.59130212747508+3.9415174503650545E-4i           1.0482814131618123E-5                             12166.517163865983                                0.1696232530821309
9.602841211960314+3.932754703314516E-4i           0.0010787878600096435                             12208.297457801797                                0.1696232530821309
9.604274676108659+7.86852123621834E-5i            2.5608856415501038E-30                            61029.23022841912                                 0.1696232530821309
9.605797800498992+3.9354179775353935E-4i          2.272848985220113E-4                              12203.791577166781                                0.1696232530821309
9.617964297571731+3.920437048876379E-4i           0.0035617279308652297                             12265.943734481842                                0.1696232530821309
9.620513445849339+3.9222313956192097E-4i          0.0011511010939366526                             12263.581650788898                                0.1696232530821309
9.621493153615205+3.9173328375251265E-4i          0.019126071429668778                              12280.168141272208                                0.1696232530821309
9.623042718893661+7.74243795437055E-5i            6.540102447471462E-29                             62144.28248940646                                 0.1696232530821309
9.623347540611661+7.74378917599109E-5i            2.204294249328141E-28                             62135.40692825882                                 0.1696232530821309
9.627847852139142+3.9180964921692297E-4i          0.0012267780920319847                             12285.883910565084                                0.1696232530821309
9.633312513837152+3.9181578232594426E-4i          0.019527521039255757                              12292.66500628436                                 0.1696232530821309
9.640990928867371+7.74657887260862E-5i            3.641513938814219E-23                             62226.90750103755                                 0.1696232530821309
9.642433230945773+7.732060736707532E-5i           9.281656241466556E-21                             62353.07730936288                                 0.1696232530821309
