% Model:              n169_d37.75_R19.5_r7_rmaxerror0.0387_x0_y0_rev4.mph
% Version:            COMSOL 6.1.0.282
% Date:               Mar 29 2024, 14:12
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
9.85574403463824+8.857736605484823E-5i            2.6042136034013246E-33                            55633.04584830099                                 0.17209021953497572
9.8582357106921+8.865107523780507E-5i             1.0454583297712704E-31                            55600.84192230315                                 0.17209021953497572
9.859097982627306+8.861269916820979E-5i           3.4187168503858706E-31                            55629.78676774021                                 0.17209021953497572
9.89663750516363+8.819724564866896E-5i            7.555075197015817E-31                             56104.643204245534                                0.17209021953497572
9.897548368497898+8.817818395983801E-5i           9.229769544713215E-32                             56121.93638939371                                 0.17209021953497572
9.898231286896447+8.816956611081631E-5i           4.643522365372212E-31                             56131.294577193024                                0.17209021953497572
9.990566830035553+1.288811194239416E-4i           9.745152362972668E-38                             38758.3456589588                                  0.17209021953497572
10.011558189705601+1.2952254597831957E-4i         4.818666176449103E-34                             38647.43621386491                                 0.17209021953497572
10.011875693005656+1.2951616036931465E-4i         2.609635104326315E-33                             38650.56742303463                                 0.17209021953497572
10.041232446213002+1.3003048857733113E-4i         1.078456436171738E-31                             38610.56927151118                                 0.17209021953497572
10.041490574187492+1.300287116425173E-4i          1.5992238900218842E-32                            38612.08949677826                                 0.17209021953497572
10.059368466151534+1.2912316302356253E-4i         3.8827992234969264E-29                            38952.10966603965                                 0.17209021953497572
10.0698898474518+1.3073897071610858E-4i           3.4536941591258005E-30                            38510.93075259517                                 0.17209021953497572
10.087773338225801+3.965157644096387E-4i          0.5887015167207197                                12720.019373293144                                0.17209021953497572
10.09098870536181+1.2980774571647383E-4i          1.2485651708265903E-28                            38868.47572681623                                 0.17209021953497572
10.096861976913607+3.956961709451477E-4i          0.002079508609015578                              12757.851179042542                                0.17209021953497572
10.09895150519695+3.957636743273248E-4i           1.0944629592500634E-4                             12758.314873418734                                0.17209021953497572
10.110300407198114+3.9467300644030153E-4i         3.810994974409136E-5                              12807.950807600893                                0.17209021953497572
10.11227293836108+3.9473966087858484E-4i          6.708171433436115E-4                              12808.28647813105                                 0.17209021953497572
10.115007102094776+1.289516136180727E-4i          1.881797083118629E-27                             39219.66121937444                                 0.17209021953497572
10.115623011809763+1.2894851683561417E-4i         3.687260673828281E-27                             39222.9912573757                                  0.17209021953497572
10.116711054363778+3.9441111536496026E-4i         0.10286216477789836                               12824.582348752827                                0.17209021953497572
10.123676452921677+1.3050576818203052E-4i         7.246803246226919E-30                             38785.81347647953                                 0.17209021953497572
10.123782390289382+1.305067392716858E-4i          5.292612303092956E-29                             38785.9307286689                                  0.17209021953497572
10.126743560178678+3.937618875660555E-4i          5.9651155293741545E-6                             12858.467072587613                                0.17209021953497572
10.130509125196902+3.9338776180589054E-4i         1.924891078377498E-4                              12875.482331686124                                0.17209021953497572
10.13654752724993+3.927586486206191E-4i           6.276944394492595E-5                              12903.79373868785                                 0.17209021953497572
10.139715995209691+3.9285754932137944E-4i         0.0012209589466839774                             12904.577568401146                                0.17209021953497572
10.147320531919817+3.9219597649530255E-4i         3.631346526398623E-4                              12936.040842883574                                0.17209021953497572
10.147481012662912+3.921806242507464E-4i          1.2128951615531126E-5                             12936.751846984103                                0.17209021953497572
10.162533295614258+3.9090549640637855E-4i         0.0024998088040888004                             12998.205194644595                                0.17209021953497572
10.16370209474797+3.908515499941389E-4i           0.009016162483703207                              13001.494432882286                                0.17209021953497572
10.166621904404241+3.909016211944339E-4i          0.028521930305728402                              13003.563507303797                                0.17209021953497572
10.16950667617651+3.9055932074158597E-4i          4.06985903927076E-4                               13018.653676373178                                0.17209021953497572
10.171251016113029+3.9061768590525E-4i            0.004620022951925065                              13018.94106065384                                 0.17209021953497572
10.178028002354553+1.3049366244103136E-4i         2.7627299922620354E-25                            38997.65625965206                                 0.17209021953497572
10.178283297293493+1.3048705821625906E-4i         9.741688462447061E-25                             39000.6082195954                                  0.17209021953497572
10.184317993225191+1.2965515751094868E-4i         6.100535442341611E-21                             39274.11988019679                                 0.17209021953497572
10.185523861161514+3.8943849450598535E-4i         1.2961211191727688E-4                             13076.686755088569                                0.17209021953497572
10.188274887334792+1.2810460785163492E-4i         1.0096656895401299E-17                            39764.930208575825                                0.17209021953497572
