% Model:              n169_d37.75_R19.5_r7_rmaxerror0.0387_x0_y0_rev8.mph
% Version:            COMSOL 6.1.0.282
% Date:               Mar 29 2024, 14:13
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
9.85590156512048+8.856700488103544E-5i            3.5948185715988732E-31                            55640.443538372856                                0.17208437270845867
9.858229722009257+8.864853814492056E-5i           2.6482443569435337E-31                            55602.39943761449                                 0.17208437270845867
9.85869217193628+8.863571222220857E-5i            2.3615427946721988E-32                            55613.05399968567                                 0.17208437270845867
9.896883050132244+8.818303549322702E-5i           3.0176633938385676E-31                            56115.07642502036                                 0.17208437270845867
9.897317312178338+8.818869424046914E-5i           1.8337680086535872E-30                            56113.93776301938                                 0.17208437270845867
9.898312455927817+8.816365467839967E-5i           5.4925952867753224E-33                            56135.51857286766                                 0.17208437270845867
9.99052061461713+1.2888484768701548E-4i           1.778226353607743E-33                             38757.04518896168                                 0.17208437270845867
10.011501251734586+1.2951559567863814E-4i         5.5314994920268224E-34                            38649.29039771621                                 0.17208437270845867
10.01172211935754+1.2952493599913503E-4i          3.5732557708627907E-34                            38647.35588498917                                 0.17208437270845867
10.04118562643674+1.3002447870202763E-4i          2.069468413160445E-31                             38612.17387619246                                 0.17208437270845867
10.041305846820544+1.3003332207407137E-4i         2.2102766612996418E-32                            38610.010151997696                                0.17208437270845867
10.059377925576644+1.2911886966428826E-4i         4.132337500000812E-29                             38953.441518460866                                0.17208437270845867
10.069848369544589+1.3074236724099054E-4i         4.8679597262761894E-32                            38509.771650221075                                0.17208437270845867
10.087388968606033+3.9651181107223644E-4i         0.5588607709554146                                12719.661518828543                                0.17208437270845867
10.090710770910556+1.2980316569485953E-4i         1.1205255149437424E-26                            38868.776610516434                                0.17208437270845867
10.096815323702266+3.9575397102124474E-4i         0.009937635446591818                              12755.928873994213                                0.17208437270845867
10.100060754116583+3.958583313898045E-4i          0.00416892818028306                               12756.665046232496                                0.17208437270845867
10.111218721182967+3.947828561512605E-4i          1.5883699901510524E-4                             12805.549846612204                                0.17208437270845867
10.113487633933028+3.9484521792340627E-4i         7.001850657199045E-4                              12806.400360702595                                0.17208437270845867
10.115237285170542+1.2894790697200634E-4i         1.518134635347771E-29                             39221.681135483566                                0.17208437270845867
10.115403196492363+1.2895870086950328E-4i         2.130397751512571E-27                             39219.04147958486                                 0.17208437270845867
10.117314264514622+3.944738385610283E-4i          0.12024060172704809                               12823.307656218092                                0.17208437270845867
10.123303828504529+1.3051370246476175E-4i         4.2031155380185904E-29                            38782.028062030855                                0.17208437270845867
10.123770986647703+1.3049935353098708E-4i         1.916921380439241E-28                             38788.08219400711                                 0.17208437270845867
10.12586475083291+3.9371673909789515E-4i          1.0128057489572051E-5                             12858.82563287857                                 0.17208437270845867
10.133262829069626+3.934768474200149E-4i          2.7190666838676725E-6                             12876.066208663384                                0.17208437270845867
10.13651140925934+3.92838522053779E-4i            3.918105964900205E-4                              12901.124019329847                                0.17208437270845867
10.139758041612287+3.929216185539711E-4i          2.7047205577612705E-4                             12902.526787921513                                0.17208437270845867
10.14834284765341+3.922286943385777E-4i           9.496916871471412E-5                              12936.264898766696                                0.17208437270845867
10.149224840183372+3.922708782239106E-4i          7.24536979143747E-5                               12935.997876410642                                0.17208437270845867
10.163359354431865+3.909908446505701E-4i          2.883067299566462E-4                              12996.424058674547                                0.17208437270845867
10.16545409912532+3.9110844031482473E-4i          0.006438800439610414                              12995.194060282154                                0.17208437270845867
10.167801418223796+3.9088783668666854E-4i         0.03865389135946619                               13005.53077381455                                 0.17208437270845867
10.171312137306732+3.9063220139679754E-4i         3.295391203274372E-5                              13018.535500977645                                0.17208437270845867
10.17238473632897+3.906272810921384E-4i           2.2297190685229685E-5                             13020.072330114634                                0.17208437270845867
10.177926684317406+1.3048741637299173E-4i         9.01135688194228E-26                              38999.134784622984                                0.17208437270845867
10.178063915875786+1.3048798514663114E-4i         1.6063595284390085E-25                            38999.49060613144                                 0.17208437270845867
10.184166898942141+1.2966992433141215E-4i         7.204214396675337E-23                             39269.06479644293                                 0.17208437270845867
10.185105642048967+3.895047554601012E-4i          1.4775144316694382E-4                             13073.925331094932                                0.17208437270845867
10.188245663647583+1.280968637177536E-4i          2.48351945775309E-20                              39767.22371288297                                 0.17208437270845867
