% Model:              n169_d38.25_R19.5_r7_rmaxerror0.0387_x0_y0_rev9.mph
% Version:            COMSOL 6.1.0.282
% Date:               Nov 14 2024, 11:38
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
10.736656318760078+1.3744154512539104E-4i         3.971804578652919E-32                             39058.49170017554                                 0.17410801605052073
10.737433173865767+1.3744996336263185E-4i         8.668958328490522E-32                             39058.92545118028                                 0.17410801605052073
10.743414826359297+1.3744359925602816E-4i         1.3337760252933953E-31                            39082.49439302487                                 0.17410801605052073
10.746788966724463+1.3754018518720445E-4i         3.326897562846397E-31                             39067.31483896097                                 0.17410801605052073
10.747459346274368+1.3754003780634778E-4i         3.450211963236514E-33                             39069.79373277907                                 0.17410801605052073
10.74859882550274+1.3735912369661207E-4i          3.644828414920952E-31                             39125.40057143982                                 0.17410801605052073
10.748980365762197+1.3734580824910914E-4i         1.2829154398339547E-30                            39130.58273780117                                 0.17410801605052073
10.7507663464348+1.3760295338495214E-4i           1.3025982667181086E-30                            39063.94624808488                                 0.17410801605052073
10.750804911886885+1.376067597647705E-4i          1.4600559396987363E-30                            39063.0058038264                                  0.17410801605052073
10.758850875394119+4.101297683079907E-4i          0.4003509648081699                                13115.898421985925                                0.17410801605052073
10.76037618346879+1.3751999592470515E-4i          3.973668846053175E-30                             39122.45122376038                                 0.17410801605052073
10.761345490809134+1.3750738084816616E-4i         5.718280779948093E-31                             39129.564971601154                                0.17410801605052073
10.764694595394095+1.3733073131407163E-4i         4.3107793275086157E-32                            39192.091833636085                                0.17410801605052073
10.765101621049066+1.370561406877639E-4i          1.2288934140378706E-31                            39272.098692385174                                0.17410801605052073
10.765924558881784+1.3692819537230183E-4i         3.1355797129626193E-31                            39311.79989421719                                 0.17410801605052073
10.768396353717597+1.3753555258266408E-4i         4.6801572439000224E-34                            39147.18273898889                                 0.17410801605052073
10.771420240429398+1.3771974611106406E-4i         5.9174311700742445E-33                            39105.80300700544                                 0.17410801605052073
10.773751988068216+1.3765775956013266E-4i         4.127898965527125E-29                             39131.881729839566                                0.17410801605052073
10.773760403132371+4.09890700786239E-4i           0.026255088438136884                              13141.735720428687                                0.17410801605052073
10.774566741369563+4.0978752638399645E-4i         0.025189116706677003                              13146.028460695043                                0.17410801605052073
10.774696459678701+1.3762687733591422E-4i         3.2441031907041013E-29                            39144.09395687579                                 0.17410801605052073
10.777328126271554+1.3729339000413446E-4i         2.795591684509384E-32                             39248.760752635724                                0.17410801605052073
10.778113831166646+1.3730369477422865E-4i         6.142878566115324E-31                             39248.67625414786                                 0.17410801605052073
10.782557321430385+4.0816604329006767E-4i         0.196853076842885                                 13208.04283810356                                 0.17410801605052073
10.783953663524029+1.3631722007909167E-4i         1.6887644007413814E-29                            39554.127278995256                                0.17410801605052073
10.785108445260542+1.3662531030792256E-4i         9.6180354531277E-31                               39469.157638251956                                0.17410801605052073
10.785205948175761+1.36560962387915E-4i           5.9031092955084055E-30                            39488.11284951669                                 0.17410801605052073
10.785659878877784+1.3689399531699353E-4i         9.231240464788416E-30                             39393.70371912273                                 0.17410801605052073
10.786266031471921+4.0862445104328547E-4i         0.028216206416316163                              13197.763120235151                                0.17410801605052073
10.78705698603774+4.0856397337704924E-4i          3.1402271284177455E-4                             13200.68476121269                                 0.17410801605052073
10.791972284355628+1.3692178098167207E-4i         2.1213842628953637E-31                            39408.76053922549                                 0.17410801605052073
10.792232610451387+1.3651016620023316E-4i         1.5665795373452307E-31                            39528.543538957645                                0.17410801605052073
10.79259497324524+1.3648970227503367E-4i          1.0183939141427635E-31                            39535.797571354495                                0.17410801605052073
10.793228704273305+1.3697855936340323E-4i         5.010417882332591E-32                             39397.01136835916                                 0.17410801605052073
10.793464606959901+1.369956280612503E-4i          2.380850931708167E-31                             39392.96369863773                                 0.17410801605052073
10.795137538164596+1.3735528810968113E-4i         1.3247205408942187E-30                            39295.903073372945                                0.17410801605052073
10.798001483522008+4.0724441438354394E-4i         0.005384861527129331                              13256.896670367225                                0.17410801605052073
10.802640366510946+4.0728072836076915E-4i         0.0025468759555904896                             13261.409550596836                                0.17410801605052073
10.8039260022995+1.0948616965012935E-4i           3.740708384671259E-29                             49338.727121312746                                0.17410801605052073
10.806676717686509+1.0789015750999186E-4i         1.1747029438633999E-20                            50081.346907087616                                0.17410801605052073
