% Model:              n169_d38.50_R19.5_r7_rmaxerror0.0387_x0_y0_rev7.mph
% Version:            COMSOL 6.1.0.282
% Date:               Mar 29 2024, 14:21
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
10.825251234044869+1.0287434616958619E-4i         2.524041770902879E-31                             52613.46254150209                                 0.1749115689184175
10.828985760057884+1.0341441638840544E-4i         2.4473809329549723E-31                            52356.74729033158                                 0.1749115689184175
10.829878935830905+1.0340279076207538E-4i         2.195760533382214E-30                             52366.95256138651                                 0.1749115689184175
10.838143023356173+1.0460579683321472E-4i         9.227400331084479E-32                             51804.20653737967                                 0.1749115689184175
10.839172740656325+1.045810098878615E-4i          1.6037811602864359E-31                            51821.40773213051                                 0.1749115689184175
10.84393212634653+1.0538390425176585E-4i          5.472803842592095E-31                             51449.169507033774                                0.1749115689184175
10.892052269075762+1.0060391331665384E-4i         4.8035633810816805E-33                            54132.84610591615                                 0.1749115689184175
10.898940165559983+1.0173698320360527E-4i         4.922418545899095E-33                             53563.80058834765                                 0.1749115689184175
10.89917728608708+1.0172434136079275E-4i          4.635818989766225E-33                             53571.622803944265                                0.1749115689184175
10.91072904149168+1.0304336306263395E-4i          2.2412097287128605E-34                            52941.91707816241                                 0.1749115689184175
10.91090323704709+1.030163907663846E-4i           4.5099691708678825E-34                            52956.62420624923                                 0.1749115689184175
10.917080989858185+1.0379554268618545E-4i         1.6231556905621154E-34                            52588.85500430589                                 0.1749115689184175
10.981161433751971+9.302756617401699E-5i          7.87268195891546E-34                              59020.5079087168                                  0.1749115689184175
10.999430814144832+9.868107173924439E-5i          1.3323730318717527E-34                            55731.722101095125                                0.1749115689184175
10.999650363197677+9.86484935883369E-5i           1.7113432225117896E-35                            55751.24016300161                                 0.1749115689184175
11.0106093983695+9.966458959206283E-5i            5.0930608210057294E-34                            55237.822073905285                                0.1749115689184175
11.010796037260775+9.968144519755758E-5i          8.621185383157463E-34                             55229.417742651596                                0.1749115689184175
11.014502282977348+8.842322676424558E-5i          1.0428109852005593E-34                            62282.35646876242                                 0.1749115689184175
11.020474207456923+1.0173072884135682E-4i         1.189892054120844E-33                             54164.42307370949                                 0.1749115689184175
11.03587314145434+9.514103909140806E-5i           3.444628751800694E-35                             57996.93845352493                                 0.1749115689184175
11.081320028926593+9.120486062020678E-5i          1.2422487360122298E-32                            60749.111786031586                                0.1749115689184175
11.081907270018645+9.113933052228101E-5i          9.708884278805616E-32                             60796.01300310935                                 0.1749115689184175
11.084867545485722+9.130188531183354E-5i          1.845533138319647E-32                             60703.981576802384                                0.1749115689184175
11.08548028134235+9.128061267761096E-5i           1.0974610879507157E-31                            60721.484842846694                                0.1749115689184175
11.1096447098476+9.418061306816376E-5i            1.3975760960901574E-31                            58980.025114083284                                0.1749115689184175
11.118914846522921+9.62058791898701E-5i           6.0666662968063325E-30                            57786.581576370685                                0.1749115689184175
11.119042165751628+9.615116905065617E-5i          9.017416108381947E-32                             57820.12456494886                                 0.1749115689184175
11.133971046341639+9.86497019313269E-5i           2.097162655045419E-30                             56431.347163900486                                0.1749115689184175
11.13746904702074+9.723583109585597E-5i           1.2894428946064708E-29                            57269.88880456194                                 0.1749115689184175
11.137669597047003+9.721710816377621E-5i          1.6037508746384155E-29                            57281.949868825985                                0.1749115689184175
11.145973452206581+8.806786814076747E-5i          6.780270917311476E-28                             63280.0816768484                                  0.1749115689184175
11.150936081871734+3.8945470491749294E-4i         0.5872087944823563                                14315.586271442817                                0.1749115689184175
11.155849262206132+3.8838934128358977E-4i         0.007292520009219824                              14361.180565994953                                0.1749115689184175
11.158745106828507+3.884208015278274E-4i          1.2163367752150116E-5                             14363.744910318715                                0.1749115689184175
11.167348367787698+3.8707301184282065E-4i         0.004596296532513436                              14424.874033819504                                0.1749115689184175
11.168435418255998+3.873260726668374E-4i          9.033027832656847E-4                              14416.852380207341                                0.1749115689184175
11.173853331827294+9.294368032790121E-5i          2.2577308805052596E-27                            60110.368108162635                                0.1749115689184175
11.174841618132092+3.8689991129746204E-4i         0.056599472295565396                              14441.011269331133                                0.1749115689184175
11.179538586607592+3.8588115432760406E-4i         0.010286614174576799                              14485.223745868761                                0.1749115689184175
11.182005763377635+3.854456918002819E-4i          0.009714212520295048                              14504.789391084194                                0.1749115689184175
