% Model:              n91_R19.5_d38_r7_ideal.mph
% Version:            COMSOL 6.1.0.282
% Date:               Feb 16 2024, 08:01
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
10.136040452337916+1.3750391597142436E-4i         5.320515636405771E-32                             36856.817941359965                                0.09329213127002058
10.16762559256973+1.3637655911894175E-4i          2.4597798432265798E-33                            37277.287758820166                                0.09329213127002058
10.203716887012883+1.353566255382828E-4i          1.2785488024067584E-32                            37691.49039624956                                 0.09329213127002058
10.2038475557382+1.353504068124779E-4i            7.79872150948467E-33                              37693.704842016625                                0.09329213127002058
10.209318003906427+1.3714868297864867E-4i         4.616510419867346E-32                             37219.40540009895                                 0.09329213127002058
10.209334199313776+1.3714573105851817E-4i         5.299876695824786E-32                             37220.26556101388                                 0.09329213127002058
10.281119690341885+1.3697408646256063E-4i         3.406342059230063E-32                             37528.93686833842                                 0.09329213127002058
10.281218521073306+1.3696770915703235E-4i         4.0007229640492875E-32                            37531.04503571283                                 0.09329213127002058
10.290227718842994+1.3663211327561074E-4i         2.2392802993160498E-32                            37656.198108636934                                0.09329213127002058
10.303677001176535+1.3431540036310248E-4i         1.5835671081455785E-32                            38355.77742569714                                 0.09329213127002058
10.303750695642952+1.343076294712493E-4i          7.11611729920502E-33                              38358.27102312805                                 0.09329213127002058
10.366302227695854+1.369489094061104E-4i          3.630082382352023E-33                             37846.834076412                                   0.09329213127002058
10.366639104701779+1.3471221966133558E-4i         2.4231285948695474E-32                            38476.48135216959                                 0.09329213127002058
10.368458873161904+1.352122744600095E-4i          6.68319703642694E-32                              38340.91143755812                                 0.09329213127002058
10.39722550453957+1.3661959732999768E-4i          2.9293385136258658E-30                            38051.235291141595                                0.09329213127002058
10.397394000833897+1.3662240745748258E-4i         3.608022407610688E-31                             38051.06927095272                                 0.09329213127002058
10.415171933690191+4.229811906740162E-4i          0.5809552777535181                                12311.125408317983                                0.09329213127002058
10.426091593570016+1.3331748609642574E-4i         4.6824413628554796E-32                            39101.99094173794                                 0.09329213127002058
10.43361031372761+4.2138383641073933E-4i          2.164785950507299E-5                              12379.673853930519                                0.09329213127002058
10.433825676245165+4.215423647394355E-4i          5.879096831321657E-7                              12375.273519877215                                0.09329213127002058
10.453024028492834+1.364550114192222E-4i          1.6496247397080973E-30                            38301.58885255428                                 0.09329213127002058
10.45332400333791+1.3644441774684452E-4i          5.056217186325871E-31                             38305.66191419024                                 0.09329213127002058
10.457663172834076+4.194253441245611E-4i          8.171220698960363E-5                              12466.156132068125                                0.09329213127002058
10.457929566352439+4.196051219673611E-4i          1.436783576718581E-5                              12461.132283568448                                0.09329213127002058
10.466240627388324+4.1887832458880036E-4i         0.11264710185746686                               12492.67505680997                                 0.09329213127002058
10.470853726397372+1.3408240638762222E-4i         3.1023080472974473E-30                            39045.83651671934                                 0.09329213127002058
10.471089837511377+1.3406510736623068E-4i         1.1013699845516858E-29                            39051.75541721775                                 0.09329213127002058
10.483238549930258+4.175421952055556E-4i          5.998064372162774E-6                              12553.007584443181                                0.09329213127002058
10.491538461193267+4.1685128747753097E-4i         8.581528125258088E-6                              12583.769671471815                                0.09329213127002058
10.503889788521262+4.158710885527219E-4i          1.0162055239522127E-8                             12628.28021496104                                 0.09329213127002058
10.5044370946145+4.1627986125790265E-4i           8.505112076213811E-6                              12616.536546272582                                0.09329213127002058
10.514686661120912+1.347798510821809E-4i          1.1348815250139779E-30                            39006.39051422804                                 0.09329213127002058
10.514733032873472+1.3478440690347819E-4i         5.786193326331222E-31                             39005.24406783773                                 0.09329213127002058
10.520242770022463+4.1433385633255924E-4i         3.096187958814806E-7                              12694.868254557556                                0.09329213127002058
10.521084152290838+4.149624570365954E-4i          1.3685415853530004E-6                             12676.650613867452                                0.09329213127002058
10.527933949973823+1.3729889608732923E-4i         2.9750033864846463E-30                            38338.96608423445                                 0.09329213127002058
10.549028739580956+4.1222844499027244E-4i         1.0201294592054888E-4                             12794.62241219246                                 0.09329213127002058
10.549578833825509+4.126283972580385E-4i          7.410795364913964E-4                              12782.886909279849                                0.09329213127002058
10.553343259805+4.1212362168783427E-4i            0.04555374037314005                               12803.111130564153                                0.09329213127002058
10.5564681440257+1.3387073269005277E-4i           4.0574743772697295E-29                            39427.33354729486                                 0.09329213127002058
10.560216143924183+4.1141280641619223E-4i         3.7002998651250706E-6                             12833.584896408298                                0.09329213127002058
10.560719189145674+4.1177696601010154E-4i         9.927738098647482E-5                              12822.845724116578                                0.09329213127002058
10.576239121859258+1.3734726180186235E-4i         8.695783230826527E-30                             38501.30855888849                                 0.09329213127002058
10.578164992646885+1.346522502437557E-4i          8.616390020972834E-31                             39279.057923860346                                0.09329213127002058
10.57833634370882+1.3463188664672042E-4i          9.333341088243867E-31                             39285.635443771076                                0.09329213127002058
