% Model:              n61_R19.5_d38_r7_ideal.mph
% Version:            COMSOL 6.1.0.282
% Date:               Feb 16 2024, 08:01
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
10.074031502159698+1.367844804689118E-4i          4.94447970023279E-32                              36824.04155735961                                 0.06256509673195768
10.074064056981822+1.3678526092764445E-4i         1.0928059061580392E-31                            36823.95042447842                                 0.06256509673195768
10.130195138922804+1.3742702406709998E-4i         3.5386046620831584E-32                            36856.17567119816                                 0.06256509673195768
10.130240078343666+1.374244838769E-4i             2.7068392806412594E-32                            36857.02042523027                                 0.06256509673195768
10.173557191557911+1.355979025334163E-4i          1.0665488241266212E-31                            37513.22152072399                                 0.06256509673195768
10.180774422174748+1.3837654663343836E-4i         3.207092199792935E-33                             36786.010301817776                                0.06256509673195768
10.227426357142406+1.3684944000857694E-4i         5.649975834157627E-32                             37366.9504158367                                  0.06256509673195768
10.279580736681178+1.3558180475592072E-4i         5.199212414833084E-31                             37908.64925518463                                 0.06256509673195768
10.279758271699704+1.3557742641484563E-4i         8.137354402115226E-32                             37910.528214419886                                0.06256509673195768
10.282381323570263+1.3780786748818493E-4i         1.1838106747093592E-30                            37306.44934577949                                 0.06256509673195768
10.282395098108925+1.3780469870560962E-4i         2.536071775298004E-31                             37307.35718649418                                 0.06256509673195768
10.379150866097277+1.3733728828879685E-4i         4.479401137925172E-33                             37786.58245362906                                 0.06256509673195768
10.379290319124303+1.3733502707715303E-4i         1.2218588049934373E-31                            37787.71232596065                                 0.06256509673195768
10.38874902130817+1.3749833506089578E-4i          4.139063036067535E-33                             37777.22661508785                                 0.06256509673195768
10.416802752453783+1.341874292442771E-4i          1.7562643964403189E-31                            38813.87631714218                                 0.06256509673195768
10.41688022650698+1.3418252768954256E-4i          8.101863950722501E-31                             38815.582856507004                                0.06256509673195768
10.420523713885093+4.2200726976546183E-4i         0.5771837305650178                                12345.879401794162                                0.06256509673195768
10.448276500108932+4.1984413774858993E-4i         1.0623279079098553E-4                             12442.541965946273                                0.06256509673195768
10.448623356753993+4.201154120558125E-4i          4.520789002627512E-6                              12434.920131845827                                0.06256509673195768
10.484304538619027+4.1713979988686277E-4i         3.143799067830394E-7                              12566.39508780744                                 0.06256509673195768
10.484428863898914+4.1726231820002845E-4i         1.2033020826546464E-4                             12562.854118848752                                0.06256509673195768
10.485740897225606+1.3751069704382658E-4i         7.344383636096926E-30                             38126.49942262974                                 0.06256509673195768
10.494370724382934+1.3505044848513721E-4i         2.3704635743966656E-28                            38853.01865423041                                 0.06256509673195768
10.496576559094907+4.160564788896222E-4i          0.11518714193608474                               12613.864373138354                                0.06256509673195768
10.500820587547715+1.3472476898151295E-4i         7.390242985443381E-29                             38970.87874080777                                 0.06256509673195768
10.521672940229463+1.3742351817394108E-4i         2.9406302810943414E-30                            38281.41869576268                                 0.06256509673195768
10.521878961766665+1.3742367869476807E-4i         2.415417989817359E-30                             38282.123545890354                                0.06256509673195768
10.521903894192107+4.14186163556484E-4i           6.681603222972166E-7                              12701.400474350528                                0.06256509673195768
10.53456927642146+4.134959136771963E-4i           9.933424014141108E-6                              12737.91835617005                                 0.06256509673195768
10.552049756304779+4.115411063408525E-4i          6.39144022372608E-6                               12819.662513480862                                0.06256509673195768
10.552466716957525+4.118589442523188E-4i          7.886448868816876E-7                              12810.275169093116                                0.06256509673195768
10.57671184501777+1.3300186398891554E-4i          1.758988157027679E-30                             39761.005367197125                                0.06256509673195768
10.576920213765892+4.0980231431451687E-4i         1.6226474431362905E-6                             12904.40151611181                                 0.06256509673195768
10.577539187096724+4.1035562731461355E-4i         9.584971225384559E-8                              12887.755028214639                                0.06256509673195768
10.587991208158913+1.3732065870367265E-4i         1.1050479775494304E-31                            38551.55571845638                                 0.06256509673195768
10.588444642374322+1.373095050679637E-4i          8.515092655560233E-32                             38556.33833555819                                 0.06256509673195768
10.618836720175096+4.067443212303183E-4i          2.340645129029286E-10                             13052.946733562532                                0.06256509673195768
10.619023008551377+4.069271180152095E-4i          1.0425494648211429E-4                             13047.311838406198                                0.06256509673195768
10.624911665750846+4.0632483515494895E-4i         0.045269284265591896                              13073.897834637328                                0.06256509673195768
10.629561635414927+1.3369550223718608E-4i         1.0744856162646586E-27                            39752.35060475695                                 0.06256509673195768
10.629735484199017+1.336866710787391E-4i          2.2262416068331204E-28                            39755.62677364974                                 0.06256509673195768
10.635589120894615+4.056971986559948E-4i          4.194872663105169E-6                              13107.282847619668                                0.06256509673195768
10.635754139093455+4.0581773564086153E-4i         9.885121531602049E-6                              13103.592837708698                                0.06256509673195768
10.66946435232115+1.3723062119985882E-4i          2.537607350697004E-31                             38873.67026291275                                 0.06256509673195768
10.670723212720983+1.3516812726014637E-4i         1.3676940556974054E-30                            39471.49678594368                                 0.06256509673195768
10.670871542137887+1.351409663294467E-4i          1.0431228417622005E-30                            39479.978681801986                                0.06256509673195768
