% Model:              n169_d36.50_R19.5_r7_x0_y0_maxpositionerror0.352_rev1_corrected.mph
% Version:            COMSOL 6.1.0.282
% Date:               Nov 18 2024, 19:57
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
8.82601508299844+7.555145845829301E-5i            1.1539348928616388E-18                            58410.07197126339                                 0.16522248463157146
8.82611311878539+7.222188882863954E-5i            1.7496311666317737E-18                            61103.5760520433                                  0.16522248463157146
8.828832695605204+7.493680236737561E-5i           4.309628944799698E-25                             58908.02372502905                                 0.16522248463157146
8.829309110704155+7.498543788139969E-5i           2.9927516743235074E-25                            58872.99239937929                                 0.16522248463157146
8.831077077059934+7.533457432716807E-5i           5.1397544736817035E-28                            58611.87850458993                                 0.16522248463157146
8.83198317289305+7.495487215827645E-5i            6.152725602397195E-30                             58914.83803337454                                 0.16522248463157146
8.832845296124631+7.489909934758154E-5i           7.971929788567251E-33                             58964.46390801121                                 0.16522248463157146
8.834322506841266+7.300589873479279E-5i           3.2457351910265044E-32                            60503.66977309421                                 0.16522248463157146
8.838947157161003+7.331982285925606E-5i           4.604119272606125E-34                             60276.154167930865                                0.16522248463157146
8.83952319958373+7.320347662201137E-5i            3.1136304721379074E-32                            60375.88962317976                                 0.16522248463157146
8.84082268652293+7.344108693153698E-5i            9.568211765308496E-32                             60189.3957648021                                  0.16522248463157146
8.849667963666029+7.237514845384745E-5i           4.6436130658609114E-33                            61136.97726475455                                 0.16522248463157146
8.852484361977657+7.024193277966255E-5i           1.028366853443357E-32                             63013.74255217913                                 0.16522248463157146
8.855182462888207+7.530093955104601E-5i           2.89517385532711E-33                              58798.118771443034                                0.16522248463157146
8.855491777566344+7.60351625893666E-5i            1.8545446066462198E-32                            58232.37205690828                                 0.16522248463157146
8.856171493265572+7.556135795902915E-5i           7.6707014997279E-33                               58602.01684098374                                 0.16522248463157146
8.856786472329663+7.597650820952215E-5i           1.1287229385412445E-32                            58285.84858114683                                 0.16522248463157146
8.863753545181845+7.514742178458328E-5i           3.890938553722457E-32                             58975.26615857671                                 0.16522248463157146
8.865612595269756+7.57894184909803E-5i            2.9616370586512103E-32                            58487.95904064911                                 0.16522248463157146
8.867344287455282+6.714110640963288E-5i           1.722393362667544E-30                             66034.63677181477                                 0.16522248463157146
8.868712072222205+7.429706348649991E-5i           6.928312153935167E-31                             59683.63594011077                                 0.16522248463157146
8.873510284660375+7.486224542647611E-5i           6.113792509741849E-33                             59265.089985677056                                0.16522248463157146
8.886575992628948+7.38200059963255E-5i            2.9095049862290324E-33                            60190.33765347442                                 0.16522248463157146
8.89496983890651+3.743487912937477E-4i            0.575182143724824                                 11880.091120738385                                0.16522248463157146
8.901737668154507+7.559367746974134E-5i           4.767967836060267E-32                             58878.35044474546                                 0.16522248463157146
8.904572030461908+7.4332708946351E-5i             1.0774097519978743E-31                            59896.22746661751                                 0.16522248463157146
8.905117235382143+3.729901630436353E-4i           2.2111320400744675E-5                             11936.969295748058                                0.16522248463157146
8.907654592070527+7.207739132651954E-5i           3.971467049353691E-31                             61791.79306040117                                 0.16522248463157146
8.908952223703166+7.379524083974948E-5i           2.7759957633177524E-28                            60362.14739851965                                 0.16522248463157146
8.908982947278124+3.733892991700964E-4i           0.0029085395654173843                             11929.385193156177                                0.16522248463157146
8.910834584125096+7.350603999223356E-5i           8.078072794337887E-31                             60612.44121076713                                 0.16522248463157146
8.912357476235833+7.384101298094291E-5i           4.573093097283283E-32                             60347.78809979205                                 0.16522248463157146
8.916293435892788+7.74187841946332E-5i            1.474976641129693E-31                             57584.319312097294                                0.16522248463157146
8.919516038221023+7.73219892156291E-5i            1.154938203469584E-30                             57677.245232461406                                0.16522248463157146
8.92270996353036+3.716891486072227E-4i            0.005932396144892192                              12002.419575593589                                0.16522248463157146
8.924586267367108+7.507359424194927E-5i           2.8970097487490636E-30                            59438.416489650655                                0.16522248463157146
8.925499071534334+7.487187969819569E-5i           3.84240171650703E-30                              59604.64837648859                                 0.16522248463157146
8.925730491665556+3.7183831680757896E-4i          9.306096017592584E-6                              12001.666030401922                                0.16522248463157146
8.932868876941182+3.714878111780421E-4i           0.08962268216681532                               12022.598072286943                                0.16522248463157146
8.933070030989942+7.530289123751919E-5i           1.4168164731012214E-26                            59313.75584048093                                 0.16522248463157146
