% Model:              n169_d38.75_R19.5_r7_x0_y0_maxpositionerror0.352_rev2.mph
% Version:            COMSOL 6.1.0.282
% Date:               Apr 8 2024, 15:18
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
11.432348408083037+1.0550567354209433E-4i         5.9233166805292386E-33                            54178.33309443016                                 0.17553120425072416
11.433265075405599+1.0547400723077705E-4i         1.2519320034091066E-32                            54198.94456683996                                 0.17553120425072416
11.439101471811345+1.059643406815691E-4i          6.080955259478083E-32                             53975.68437224703                                 0.17553120425072416
11.439514987179011+1.0592976370191386E-4i         1.4819788384511436E-31                            53995.254792266736                                0.17553120425072416
11.445528956427912+1.08262973251792E-4i           1.791455630118169E-31                             52859.349907782074                                0.17553120425072416
11.446269369550444+1.0821786314000361E-4i         4.149018891455293E-33                             52884.80521402748                                 0.17553120425072416
11.449298478374399+1.0861329924365095E-4i         1.0397262091039206E-31                            52706.20636241262                                 0.17553120425072416
11.457251768645724+1.0846014283195984E-4i         4.4716566679815476E-32                            52817.297889317226                                0.17553120425072416
11.495905015548795+1.077950422194158E-4i          5.043620441852399E-32                             53322.47654766761                                 0.17553120425072416
11.496423227462119+1.0774809331828112E-4i         4.7497789703379237E-32                            53348.11562029634                                 0.17553120425072416
11.505472521028187+3.4977217791659615E-4i         0.45176346610495555                               16446.595077860475                                0.17553120425072416
11.511203733339912+3.4802226160167324E-4i         0.012651728034711707                              16537.527898214754                                0.17553120425072416
11.512893656178742+3.4910142190744577E-4i         0.0013439763662585408                             16488.825083188553                                0.17553120425072416
11.518066656769598+3.4681928789348255E-4i         0.026916817953134435                              16604.785614631444                                0.17553120425072416
11.518716816571063+3.4701650229191673E-4i         0.06773288385432177                               16596.28538006198                                 0.17553120425072416
11.519982785545876+3.4689178040217723E-4i         0.0771417055082296                                16604.07733918121                                 0.17553120425072416
11.525274833885272+3.4516063188784994E-4i         0.010039805085043377                              16695.023433898314                                0.17553120425072416
11.527434610442345+3.440924829967196E-4i          0.0025903762333559835                             16749.988865962518                                0.17553120425072416
11.530472280359573+3.444668887862124E-4i          0.0010225068347922623                             16736.19175789763                                 0.17553120425072416
11.531645704562447+3.432922248105175E-4i          3.05820487929667E-4                               16795.169790795233                                0.17553120425072416
11.534322349838726+3.430319744720648E-4i          7.32652775662471E-4                               16811.813718167785                                0.17553120425072416
11.535805806305747+3.411441759096028E-4i          0.012152756338637912                              16907.022696726046                                0.17553120425072416
11.538379057914101+3.40375965708713E-4i           0.009034823438732253                              16948.962069861318                                0.17553120425072416
11.540350970840118+3.416952717057621E-4i          0.023241300941741073                              16886.404655620572                                0.17553120425072416
11.545374017915785+3.3964593831999876E-4i         8.553223719115E-5                                 16995.690267880687                                0.17553120425072416
11.546949319070139+3.4112972464868667E-4i         0.003494298459211581                              16924.07215667312                                 0.17553120425072416
11.548710838853912+3.392891053260802E-4i          7.101892432141839E-5                              17018.482649029535                                0.17553120425072416
11.549603196299737+1.0678103904368833E-4i         2.2167488752616243E-30                            54080.277086927825                                0.17553120425072416
11.55283491486598+3.380445910000777E-4i           9.927576794282133E-4                              17087.23806969112                                 0.17553120425072416
11.557542996309389+3.3692135056044223E-4i         2.8347138262460196E-4                             17151.192665591894                                0.17553120425072416
11.558321695845878+3.363587996283449E-4i          7.399874725787774E-4                              17181.03594184217                                 0.17553120425072416
11.559660515850709+3.3605784466518964E-4i         3.9462260034397344E-4                             17198.41472131211                                 0.17553120425072416
11.560034600757739+3.3645320915938844E-4i         4.046122372453788E-5                              17178.760283385298                                0.17553120425072416
11.561729180649337+1.0797003130158476E-4i         1.0197549741958163E-29                            53540.88056025152                                 0.17553120425072416
11.562365997545166+1.080212087697491E-4i          6.239679335313069E-29                             53518.46176199777                                 0.17553120425072416
11.562873713880263+3.35586253531512E-4i           0.001544298310211569                              17227.37134856825                                 0.17553120425072416
11.563165194148194+1.0791748347288903E-4i         1.1668000029994762E-28                            53573.604507096476                                0.17553120425072416
11.566632132179889+3.341294859487637E-4i          0.0024641134888183287                             17308.107121574038                                0.17553120425072416
11.568629572477727+3.33984629224597E-4i           0.0010279111802694951                             17318.60455597813                                 0.17553120425072416
11.572602285581814+3.332047986066275E-4i          3.302316512471227E-4                              17365.099416918038                                0.17553120425072416
