% Model:              n169_d36.75_R19.5_r7_x0_y0_maxpositionerror0.352_rev6_corrected.mph
% Version:            COMSOL 6.1.0.282
% Date:               Nov 18 2024, 19:34
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
9.02171748552984+7.481744277397784E-5i            1.5116582963746725E-32                            60291.04107078008                                 0.1667701479607894
9.022279889644809+7.594799786943343E-5i           9.116094552105606E-34                             59397.24909953862                                 0.1667701479607894
9.02555287938679+7.913103045079309E-5i            9.853830833402172E-33                             57028.66504113223                                 0.1667701479607894
9.027323463109472+7.925412860466827E-5i           1.233941571629554E-32                             56951.257036856514                                0.1667701479607894
9.02788059350075+7.938233942636637E-5i            1.632983887378555E-34                             56862.78307993429                                 0.1667701479607894
9.029299008472897+7.859302316381041E-5i           4.598219456082433E-34                             57442.889450052025                                0.1667701479607894
9.050746469313092+6.75903915010146E-5i            2.0471888669292893E-30                            66952.40823722507                                 0.1667701479607894
9.051834322533205+6.76174731126855E-5i            4.927689067688767E-31                             66933.63692035945                                 0.1667701479607894
9.074804202498783+7.742062990414986E-5i           8.979946610038468E-33                             58606.6453199581                                  0.1667701479607894
9.076438075940713+7.77983680068691E-5i            3.1019061208543725E-33                            58332.587948715525                                0.1667701479607894
9.078825347753254+7.931130322394103E-5i           3.463851590696692E-33                             57234.88125327067                                 0.1667701479607894
9.08056518279672+7.326370960572397E-5i            2.1484707365888057E-33                            61971.28137548188                                 0.1667701479607894
9.080851751030444+7.063486834162289E-5i           3.6094585473601414E-33                            64279.73418207992                                 0.1667701479607894
9.085507831036999+6.820860154151013E-5i           7.967106314628597E-33                             66600.39511069139                                 0.1667701479607894
9.090196702763913+7.741322866310263E-5i           3.700922140763456E-33                             58711.666260852006                                0.1667701479607894
9.091857393800339+7.777002632119004E-5i           3.156027547215546E-33                             58452.98024795789                                 0.1667701479607894
9.09911684740302+3.7456086972406877E-4i           0.5788579799267808                                12145.879398258367                                0.1667701479607894
9.099242574814193+7.709257256818222E-5i           4.305096261310747E-30                             59014.540439700555                                0.1667701479607894
9.105069156897871+7.794860955626115E-5i           7.246166988689827E-33                             58403.8077179967                                  0.1667701479607894
9.108733301193306+3.734788638694044E-4i           2.4075308020927153E-4                             12193.942841518514                                0.1667701479607894
9.113005955299643+3.7386558012171594E-4i          6.644224615808957E-5                              12187.043402458252                                0.1667701479607894
9.125595313436536+3.7204267267588114E-4i          1.0543599635915928E-4                             12263.678259142864                                0.1667701479607894
9.127968681320569+3.72309382414748E-4i            7.724741534417916E-4                              12258.07997473303                                 0.1667701479607894
9.133913693746491+7.619079684896093E-5i           4.22603736204697E-27                              59940.556153900216                                0.1667701479607894
9.133946753781315+3.7125596835254065E-4i          0.09439792323715683                               12300.914006803167                                0.1667701479607894
9.13534477499775+7.633691345164669E-5i            7.2858567853910465E-28                            59835.19631672839                                 0.1667701479607894
9.13779075543537+7.691892069457774E-5i            2.3777826481379312E-29                            59398.349025532654                                0.1667701479607894
9.144603095226973+3.707093773748176E-4i           7.242558720370917E-4                              12333.424631785201                                0.1667701479607894
9.148608083680914+7.51792218256685E-5i            4.682977248040425E-30                             60844.82251803348                                 0.1667701479607894
9.149733572054762+3.7036012082746666E-4i          5.142362280747269E-4                              12351.98205418939                                 0.1667701479607894
9.150259983420433+7.505294651631064E-5i           1.3493646614990855E-28                            60958.19857597992                                 0.1667701479607894
9.153620658629526+7.857745042988511E-5i           1.4175073819420858E-31                            58245.34847376251                                 0.1667701479607894
9.157166562282573+3.689362894425969E-4i           2.698906211216941E-4                              12409.72731512007                                 0.1667701479607894
9.160003277570027+7.940734315409826E-5i           3.4871737661011906E-31                            57676.80508882199                                 0.1667701479607894
9.163038825700818+3.695881567247654E-4i           5.19398793861514E-4                               12395.782837654688                                0.1667701479607894
9.16368028877052+8.058386679465389E-5i            1.921539819499442E-29                             56857.53162884063                                 0.1667701479607894
9.165624496418427+7.906821012619443E-5i           3.3685849674174704E-31                            57959.736285870844                                0.1667701479607894
9.168358282888871+7.877346692391891E-5i           3.452066022374997E-30                             58193.955569221835                                0.1667701479607894
9.168619821717547+3.689913043751141E-4i           5.654416981117254E-4                              12423.396553026048                                0.1667701479607894
9.172661476104437+3.6873409149035263E-4i          1.8979379797757565E-4                             12437.543306820306                                0.1667701479607894
