% Model:              n169_d37.25_R19.5_r7_x0_y0_maxpositionerror0.352_rev8_corrected.mph
% Version:            COMSOL 6.1.0.282
% Date:               Nov 18 2024, 19:06
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
9.472933272600885+7.708125835839902E-5i           2.549402797898255E-32                             61447.20978056121                                 0.16961624877406395
9.473612457379474+7.68361220697392E-5i            3.594501298885281E-32                             61647.67085795508                                 0.16961624877406395
9.481129220144348+7.65478356622124E-5i            8.903653936489414E-31                             61928.94164999042                                 0.16961624877406395
9.482400081043915+8.095980481362045E-5i           8.572702374157527E-32                             58561.89596173484                                 0.16961624877406395
9.482756260672698+8.333565762481532E-5i           3.4546894440716267E-31                            56894.45192971679                                 0.16961624877406395
9.483834232116685+8.082820520089623E-5i           3.3355372735670424E-31                            58666.11524394458                                 0.16961624877406395
9.485634767464646+8.209693847462895E-5i           2.9292144634375026E-31                            57770.442051169186                                0.16961624877406395
9.525719663105402+7.94630373647622E-5i            4.094273456330881E-30                             59937.55415355036                                 0.16961624877406395
9.52686997396895+7.939972169425349E-5i            2.65018252216927E-30                              59992.59430676179                                 0.16961624877406395
9.527513316847042+7.714249618781997E-5i           1.3795835780097684E-28                            61752.19012589868                                 0.16961624877406395
9.533066964106123+3.974186511101101E-4i           0.5670283540393501                                11993.233758004713                                0.16961624877406395
9.539998793172382+7.883629823328972E-5i           1.006244627502476E-29                             60504.61635065916                                 0.16961624877406395
9.54037392988063+7.98520226807051E-5i             2.446518115241727E-30                             59737.335128432685                                0.16961624877406395
9.54102667858948+8.3155748674081E-5i              1.9554313742802304E-31                            57367.91308003                                    0.16961624877406395
9.541751523596897+8.314134624185907E-5i           3.9502012956761666E-30                            57382.210023621294                                0.16961624877406395
9.54378794223358+3.9640142442819463E-4i           0.015435442199854849                              12037.534389753959                                0.16961624877406395
9.544456844416485+3.965626360113902E-4i           2.720061696957872E-4                              12033.48403462762                                 0.16961624877406395
9.544947409650431+8.552768000083199E-5i           1.7511969025401253E-30                            55799.84095620485                                 0.16961624877406395
9.557930565792665+3.955152211914344E-4i           1.3592810117606338E-6                             12082.385903829172                                0.16961624877406395
9.559149459796217+3.953198521029733E-4i           3.822631913345534E-6                              12089.898982877086                                0.16961624877406395
9.563926141552408+3.9501119033960705E-4i          0.096564251222415                                 12105.392680711844                                0.16961624877406395
9.564980413424186+8.37926759576678E-5i            7.200061510190187E-29                             57074.777179797886                                0.16961624877406395
9.567156095260048+8.389276939350597E-5i           2.3143205031867398E-29                            57019.64703797834                                 0.16961624877406395
9.570832246247333+8.117686420745188E-5i           4.64154052987905E-30                              58949.99244728436                                 0.16961624877406395
9.576771848349951+3.9419650870154256E-4i          0.001011351193420549                              12146.70531442961                                 0.16961624877406395
9.578489319596063+3.9383768735789404E-4i          0.0029543372399953526                             12159.952931206368                                0.16961624877406395
9.586461743940731+3.930179730346073E-4i           6.2721806044533865E-6                             12195.458433873819                                0.16961624877406395
9.590919887432324+3.930984673740702E-4i           6.843601355425172E-4                              12198.631580627913                                0.16961624877406395
9.596963670300818+3.9224153712426026E-4i          0.0013500753343276123                             12232.98715691396                                 0.16961624877406395
9.598532173005331+3.9233008807024254E-4i          1.9917040494273705E-5                             12232.224943542225                                0.16961624877406395
9.605043568325947+7.873297100008343E-5i           7.771866201570552E-31                             60997.09308132092                                 0.16961624877406395
9.612848103176406+3.9097126348768E-4i             0.009114817540011493                              12293.047945454173                                0.16961624877406395
9.617973740664622+3.9074362533818833E-4i          0.005920870106800662                              12306.768646433822                                0.16961624877406395
9.61913333463305+3.9076931853396E-4i              0.03136925824388341                               12307.44315758236                                 0.16961624877406395
9.621313442169727+3.9055459850399104E-4i          0.0011691773203491129                             12317.000859724265                                0.16961624877406395
9.622094080554824+7.745555838916243E-5i           2.0599791360844263E-28                            62113.143125867224                                0.16961624877406395
9.623102315295556+7.738288739042232E-5i           6.534928767894382E-29                             62177.98914761438                                 0.16961624877406395
9.623975458666328+3.9061399268399815E-4i          7.851338873933917E-4                              12318.535381834226                                0.16961624877406395
9.640747006133939+3.890446907053301E-4i           1.1184251630560798E-6                             12389.781437923119                                0.16961624877406395
9.641722524625514+7.747108831552979E-5i           1.0163658195668381E-17                            62227.38512841715                                 0.16961624877406395
