% Model:              n169_d36.25_R19.5_r7_x0_y0_maxpositionerror0.352_rev8_corrected.mph
% Version:            COMSOL 6.1.0.282
% Date:               Nov 18 2024, 20:52
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
8.343038451813317+8.611442326600696E-5i           6.791804365186337E-32                             48441.16930666424                                 0.16359801927923445
8.347449500212155+8.592024351097122E-5i           1.8368813436682504E-31                            48576.31268053354                                 0.16359801927923445
8.351707728905467+8.590011190204805E-5i           1.4395005230237555E-31                            48612.47914876927                                 0.16359801927923445
8.413007841929103+5.9552666024178844E-5i          1.4845757949228782E-32                            70634.56924741685                                 0.16359801927923445
8.413738746481185+6.042304600200482E-5i           4.7525432642458726E-32                            69623.1351349992                                  0.16359801927923445
8.423310766001766+6.464903034765966E-5i           5.922107500488243E-31                             65145.994768521894                                0.16359801927923445
8.62783171924529+6.722103438073562E-5i            3.295155009470139E-33                             64174.58880072262                                 0.16359801927923445
8.62784699180287+6.730212980624446E-5i            6.49736402433238E-34                              64097.37475369112                                 0.16359801927923445
8.695543288744798+7.072223176456623E-5i           9.217232543707476E-31                             61476.22616226337                                 0.16359801927923445
8.71393874187954+3.762763754739881E-4i            0.5828372319607292                                11578.671675398049                                0.16359801927923445
8.726542265409151+3.750069829464162E-4i           2.944748000170023E-4                              11634.670749054336                                0.16359801927923445
8.727758829249389+3.7501014499444874E-4i          0.0020664215122683616                             11636.19461699072                                 0.16359801927923445
8.742480122688093+3.734210563431756E-4i           1.6513838913416912E-4                             11705.42489634845                                 0.16359801927923445
8.745579007426924+3.735072172066479E-4i           0.004177483027183063                              11706.872707997107                                0.16359801927923445
8.74847738261475+3.729502808233921E-4i            0.10661402198917848                               11728.241159010777                                0.16359801927923445
8.762530820734524+3.717507716592993E-4i           9.679780259936342E-5                              11784.986218798378                                0.16359801927923445
8.766208374731482+3.7122441398963237E-4i          0.001968459557637494                              11806.649750727742                                0.16359801927923445
8.767174505670638+6.717850065185487E-5i           4.180429183329533E-27                             65252.300210889545                                0.16359801927923445
8.776522276901002+3.7032861821422857E-4i          3.5957159395680897E-4                             11849.134616279296                                0.16359801927923445
8.777436982927666+3.7044990037894487E-4i          9.522110326028064E-4                              11846.489636048213                                0.16359801927923445
8.787006457900574+3.693412250950382E-4i           4.836197677465095E-5                              11895.005203288281                                0.16359801927923445
8.788984554385364+6.126274862104952E-5i           6.529897627623618E-29                             71731.33589494294                                 0.16359801927923445
8.789098751402218+6.13167352134889E-5i            3.014168477356427E-29                             71669.11040385278                                 0.16359801927923445
8.790174714804724+3.695253853451974E-4i           6.959865137644947E-4                              11893.363384762853                                0.16359801927923445
8.802303187363627+6.94250505362083E-5i            2.5321759464532277E-30                            63393.73692426363                                 0.16359801927923445
8.803390114642538+6.828820424548718E-5i           9.982211540692042E-30                             64457.067134171244                                0.16359801927923445
8.80445424279232+6.542549535256798E-5i            7.004211715473375E-30                             67285.55559852239                                 0.16359801927923445
8.80839028347778+3.6737773246538295E-4i           0.013892676671779158                              11987.682538770872                                0.16359801927923445
8.809523226262588+3.675642575276823E-4i           4.22995643486553E-4                               11983.139964969234                                0.16359801927923445
8.812753745748312+3.670107458605974E-4i           0.010207117214757307                              12005.6138623998                                  0.16359801927923445
8.815883027930264+3.671266533389E-4i              0.010421251148531834                              12006.084709869094                                0.16359801927923445
8.81826419798998+3.6703697062080384E-4i           0.005169768950931833                              12012.261815357968                                0.16359801927923445
8.835941235408333+3.6499748393106036E-4i          2.556638516440225E-5                              12103.597326669875                                0.16359801927923445
8.842931353472142+3.6389203224757087E-4i          7.507175719595909E-6                              12149.971100164277                                0.16359801927923445
8.85106970977917+6.87586173558343E-5i             1.223731534738563E-23                             64362.75158755045                                 0.16359801927923445
8.851732977769029+6.87497880250054E-5i            3.437410794882556E-21                             64375.84083261032                                 0.16359801927923445
8.851943754252746+3.637238404420521E-4i           8.958621800986841E-5                              12167.976834115421                                0.16359801927923445
8.852323316864904+3.637224198656718E-4i           7.216454957386116E-5                              12168.546031560265                                0.16359801927923445
8.854359350186453+3.640684085894541E-4i           2.707741508284151E-4                              12159.777083694395                                0.16359801927923445
8.8551111850248+3.6396320830753504E-4i            1.6290967458335655E-4                             12164.324577319936                                0.16359801927923445
