% Model:              n169_R19.5_d36.25_r7_x0_y0_ideal.mph
% Version:            COMSOL 6.1.0.282
% Date:               Oct 29 2024, 17:44
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
8.412685435051479+5.940887804946515E-5i           2.4545160024192267E-31                            70802.81488607552                                 0.1635980192792344
8.412759013132716+5.940299775500614E-5i           6.939182013507579E-33                             70810.44295397899                                 0.1635980192792344
8.4225142082097+6.41846107407205E-5i              1.249318780627755E-31                             65611.1695510479                                  0.1635980192792344
8.62813467488406+6.722508399381134E-5i            2.8533859066919348E-34                            64172.97620747357                                 0.1635980192792344
8.628252130518216+6.7221261577284E-5i             7.531049240366217E-34                             64177.498964841354                                0.1635980192792344
8.696282437283747+7.071213143524922E-5i           8.604275546324871E-32                             61490.23367254494                                 0.1635980192792344
8.716283762651486+3.7639164917945033E-4i          0.585702999915382                                 11578.24046712769                                 0.1635980192792344
8.729602195484262+3.7510153233241743E-4i          7.381751729372439E-7                              11635.816580028313                                0.1635980192792344
8.729801646275794+3.75279238565557E-4i            1.7779395448280753E-6                             11630.572152276778                                0.1635980192792344
8.747031590537825+3.7357634646011204E-4i          1.0901546439250028E-6                             11706.650344129439                                0.1635980192792344
8.747122787483347+3.7366994282398363E-4i          1.1406154748513767E-6                             11703.839974296681                                0.1635980192792344
8.753078570960804+3.7305151994337736E-4i          0.11426656471720494                               11731.224805552158                                0.1635980192792344
8.765418356044012+3.72019936858476E-4i            2.69921687813878E-8                               11780.339764504191                                0.1635980192792344
8.76765796448014+6.714884827040303E-5i            2.3454886572099093E-31                            65284.71496139045                                 0.1635980192792344
8.771332505897348+3.713456755392738E-4i           1.6567679724973606E-7                             11809.69307980761                                 0.1635980192792344
8.780163727599438+3.705224614202178E-4i           1.1521829980581997E-7                             11847.848883908695                                0.1635980192792344
8.780302456848366+3.7059138203845076E-4i          4.210024075592739E-7                              11845.832548246643                                0.1635980192792344
8.789325678348339+6.123725836764574E-5i           1.1908130199162978E-24                            71763.97957730733                                 0.1635980192792344
8.78941580645904+6.122301093999422E-5i            9.91573194512072E-25                              71781.4161837204                                  0.1635980192792344
8.79220844678865+3.694306260768997E-4i            1.7970373286089843E-8                             11899.166436395115                                0.1635980192792344
