% Model:              n169_R19.5_d38.5_r7_x0_y0_ideal.mph
% Version:            COMSOL 6.1.0.282
% Date:               Dec 8 2023, 10:50
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
11.020581224603934+1.0172727059506843E-4i         4.630489810173508E-31                             54166.791693011255                                0.1749109396376077
11.035751824067656+9.504849636930918E-5i          5.050644068889916E-31                             58052.76954440293                                 0.1749109396376077
11.08174170819298+9.115765352797031E-5i           5.383153905996863E-33                             60782.88616212179                                 0.1749109396376077
11.081780621452703+9.11524351074835E-5i           9.127823034404252E-34                             60786.579425072276                                0.1749109396376077
11.085074962147809+9.125119345711704E-5i          3.1573532035453995E-33                            60738.84238462679                                 0.1749109396376077
11.085099846262201+9.124586150826475E-5i          3.4689244889445374E-33                            60742.52804243253                                 0.1749109396376077
11.109395028535632+9.413274820761168E-5i          1.5428803112495465E-35                            59008.693083885744                                0.1749109396376077
11.11890673379572+9.615788234835308E-5i           4.855626602805436E-33                             57815.388098025935                                0.1749109396376077
11.118990519365925+9.615429466304777E-5i          1.578763410531161E-32                             57817.980993175464                                0.1749109396376077
11.134458034073127+9.864103912580261E-5i          6.19713804125765E-32                              56438.77777305914                                 0.1749109396376077
11.137724853230099+9.717582554452585E-5i          8.310935672414155E-32                             57306.57593339417                                 0.1749109396376077
11.137835608794589+9.717022484598172E-5i          9.553103442965158E-31                             57310.448903010394                                0.1749109396376077
11.146170366517643+8.804716583605082E-5i          4.721718826335112E-31                             63296.087750844265                                0.1749109396376077
11.152045176588157+3.898911007425149E-4i          0.5757421347263323                                14300.987127972126                                0.1749109396376077
11.159866812179255+3.888932181742922E-4i          1.664506335130595E-6                              14347.740330926801                                0.1749109396376077
11.159913167154368+3.8892399967472186E-4i         2.8506429141108037E-6                             14346.664328916997                                0.1749109396376077
11.170057812753182+3.876061976255071E-4i          4.1392174103845324E-7                             14408.528699694327                                0.1749109396376077
11.170125068124348+3.876493487825924E-4i          9.952743131173853E-7                              14407.01151111614                                 0.1749109396376077
11.173673226284915+3.8718238161326596E-4i         0.11513852131291816                               14428.969861811993                                0.1749109396376077
11.173704991410915+9.2949843114882E-5i            5.914823147553722E-18                             60105.59790418859                                 0.1749109396376077
