% Model:              n169_R19.5_d38.75_r7_x0_y0_ideal.mph
% Version:            COMSOL 6.1.0.282
% Date:               Dec 8 2023, 10:50
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
11.446285911287422+1.082690119899054E-4i          6.726953677262707E-32                             52859.89733257656                                 0.17553120425072413
11.446459730486279+1.0818550463792197E-4i         9.644574404085569E-33                             52901.50310081609                                 0.17553120425072413
11.44922444284882+1.0858212788694832E-4i          2.5239865714454362E-33                            52720.996291248106                                0.17553120425072413
11.458003714226678+1.0837943305649629E-4i         9.258607170227133E-32                             52860.10014859218                                 0.17553120425072413
11.496220662860315+1.0773741415856251E-4i         6.775493865499265E-32                             53352.46356285889                                 0.17553120425072413
11.496519185516735+1.0774061735098875E-4i         1.1408038453274351E-35                            53352.26272431469                                 0.17553120425072413
11.51987666864191+3.5251868417685646E-4i          0.5676524585679734                                16338.88453847255                                 0.17553120425072413
11.525079242596481+3.5125082440711115E-4i         1.8758048242763594E-6                             16405.26824978952                                 0.17553120425072413
11.525085828221565+3.512496160772026E-4i          7.12557668344166E-5                               16405.334061646656                                0.17553120425072413
11.531797240961653+3.495770029052813E-4i          5.760522184758881E-7                              16493.430006887993                                0.17553120425072413
11.531836645524137+3.49599626973723E-4i           5.475017904649979E-6                              16492.41897163311                                 0.17553120425072413
11.534149727039999+3.4899456519696387E-4i         0.11399395974487998                               16524.327129765785                                0.17553120425072413
11.538922254017768+3.478406121557791E-4i          5.709278756484024E-7                              16586.00806241117                                 0.17553120425072413
11.541175639849946+3.472162320689792E-4i          2.7339958785087204E-6                             16619.079602777798                                0.17553120425072413
11.544629846492434+3.463621104672111E-4i          4.027434980219281E-8                              16665.0495290087                                  0.17553120425072413
11.544663100501355+3.463920336380712E-4i          2.0196959871914045E-7                             16663.657871342733                                0.17553120425072413
11.54924772672779+3.451808010211269E-4i           3.134050893934388E-7                              16728.772956790053                                0.17553120425072413
11.549293969729062+3.4521109079256476E-4i         5.585123736900059E-7                              16727.372061957034                                0.17553120425072413
11.550104346762522+1.0671379820911432E-4i         2.4406644265785737E-32                            54116.70172001962                                 0.17553120425072413
11.557171025599063+3.4318283821441566E-4i         1.2334464966791428E-6                             16837.71229468281                                 0.17553120425072413
