% Model:              n169_R19.5_d37.25_r7_x0_y0_ideal.mph
% Version:            COMSOL 6.1.0.282
% Date:               Oct 29 2024, 18:09
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
9.525954367491348+7.931960490646023E-5i           2.691801333327984E-30                             60047.41872538238                                 0.1696162487740639
9.526107359301959+7.93670718277043E-5i            3.844757915721123E-29                             60012.46979708254                                 0.1696162487740639
9.527567394366278+7.699640182083067E-5i           1.6875173093137872E-29                            61869.71196689854                                 0.1696162487740639
9.538759465102492+3.986702070400116E-4i           0.5852269174635374                                11962.72087051824                                 0.1696162487740639
9.540151063550352+7.908411970701331E-5i           1.7243686674343214E-27                            60315.97756887579                                 0.1696162487740639
9.540348524279276+7.890249407923436E-5i           9.260814006404481E-28                             60456.07134754238                                 0.1696162487740639
9.540659023971306+8.336397448460397E-5i           2.6477350344243075E-28                            57222.41363904536                                 0.1696162487740639
9.540914615422224+8.349670237701999E-5i           1.1433571839174429E-29                            57132.981592943135                                0.1696162487740639
9.544374316038333+8.593775395171954E-5i           1.6032079074874954E-28                            55530.24101985659                                 0.1696162487740639
9.550033365169027+3.976227444765822E-4i           1.4514204041219444E-4                             12008.412360250786                                0.1696162487740639
9.550125093794875+3.976698419797189E-4i           3.3544420890915705E-7                             12007.105433202629                                0.1696162487740639
9.564902267905705+3.964209932230341E-4i           7.39913645067975E-5                               12063.571335028533                                0.1696162487740639
9.565110097835262+3.96537033538371E-4i            6.229059915075116E-5                              12060.303030649427                                0.1696162487740639
9.565484344281225+8.381151537601388E-5i           2.4761631345328045E-30                            57064.953950898715                                0.1696162487740639
9.5656210239127+8.381390921997251E-5i             3.38070215714996E-29                              57064.13945607742                                 0.1696162487740639
9.570231776917321+8.122911128494627E-5i           4.323511017833449E-27                             58908.378975263266                                0.1696162487740639
9.570632726993306+3.963816893523366E-4i           0.10975572881631306                               12071.996023579217                                0.1696162487740639
9.580799833413613+3.952881801968679E-4i           1.0941631125899756E-4                             12118.253239948057                                0.1696162487740639
9.585919871765128+3.9486689973913233E-4i          6.699768535140011E-7                              12137.665875134997                                0.1696162487740639
9.593563425935578+3.94257863739174E-4i            6.476454792861226E-13                             12166.110068281834                                0.1696162487740639
