% Model:              n169_R19.5_d36.5_r7_x0_y0_ideal.mph
% Version:            COMSOL 6.1.0.282
% Date:               Oct 29 2024, 17:57
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
8.850066994886365+7.110343188598088E-5i           1.5568353878405788E-30                            62233.25426436344                                 0.1652224846315715
8.850882648926746+6.946497128672486E-5i           5.76460269937248E-32                              63707.02412127812                                 0.1652224846315715
8.854801145324451+7.619941244261489E-5i           1.9000165273559048E-32                            58102.317819865835                                0.1652224846315715
8.854915465226021+7.618810636058891E-5i           7.87699356590892E-33                              58111.69033857798                                 0.1652224846315715
8.85541914798836+7.621489776057972E-5i            1.550382433468402E-36                             58094.56684423509                                 0.1652224846315715
8.855581027261033+7.620567272548229E-5i           5.487472169978016E-33                             58102.66162580744                                 0.1652224846315715
8.865389627644653+7.532752091883661E-5i           3.3836436706177E-31                               58845.12190038103                                 0.1652224846315715
8.865808518054017+7.609418324237812E-5i           1.691339876381571E-30                             58254.994327298926                                0.1652224846315715
8.8662008369062+6.445370198222476E-5i             2.3321838780418434E-31                            68779.10895446913                                 0.1652224846315715
8.86689231399492+7.556070064885083E-5i            1.4247246553764452E-33                            58673.468345352274                                0.1652224846315715
8.87285613416872+7.464142352433757E-5i            1.5145798291736177E-33                            59436.04150606209                                 0.1652224846315715
8.886782509380664+7.368454809902737E-5i           1.300725180816158E-33                             60302.39076078111                                 0.1652224846315715
8.899379892181525+3.743244230377577E-4i           0.585918728811586                                 11886.755217826123                                0.1652224846315715
8.902294345214955+7.56721252797514E-5i            4.657327959738766E-29                             58820.99010354225                                 0.1652224846315715
8.906265085692592+7.643031467150519E-5i           1.8398683626074185E-32                            58263.45658552022                                 0.1652224846315715
8.90823587205225+7.16961670408154E-5i             5.448239628976395E-29                             62124.41002854061                                 0.1652224846315715
8.908404184498607+7.169584898108464E-5i           7.007791610629714E-29                             62125.8594291385                                  0.1652224846315715
8.911992058211304+7.330556360253682E-5i           1.6342868550807673E-18                            60786.101047355056                                0.1652224846315715
8.912172779586538+3.731258715440197E-4i           2.999089465518492E-6                              11942.081814848649                                0.1652224846315715
8.912257104670037+7.330324599235168E-5i           3.160546668109346E-18                             60789.83072157035                                 0.1652224846315715
