% Model:              n169_R19.5_d37.5_r7_x0_y0_ideal.mph
% Version:            COMSOL 6.1.0.282
% Date:               Dec 8 2023, 10:49
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
9.77626242711194+8.583651953529908E-5i            1.0943897093956768E-32                            56946.487653629025                                0.17090258991120463
9.778393088839245+8.695637733313201E-5i           1.4575387291619942E-32                            56225.35367488941                                 0.17090258991120463
9.778623931846496+8.697311424881993E-5i           1.0094534201199495E-32                            56215.860788117665                                0.17090258991120463
9.80000323926798+3.980122817865395E-4i            0.5806067603084197                                12310.681970871314                                0.17090258991120463
9.802106810166181+8.442477137862743E-5i           3.197423689290181E-32                             58051.814805794405                                0.17090258991120463
9.80409006241877+8.484983798163088E-5i            2.7017427130837267E-32                            57772.68081175901                                 0.17090258991120463
9.804486008989198+8.485417529294217E-5i           1.758389013784598E-31                             57772.06084240913                                 0.17090258991120463
9.810905154374714+3.9712021499189174E-4i          2.1965359476843637E-4                             12352.0632782454                                  0.17090258991120463
9.811208272178352+3.9733317669889704E-4i          6.749719666980546E-4                              12345.824020525532                                0.17090258991120463
9.825428376426864+3.9617366934339206E-4i          6.230144301127042E-5                              12399.905606834152                                0.17090258991120463
9.82547546942037+3.962162458153922E-4i            3.3750225606770875E-5                             12398.632516547194                                0.17090258991120463
9.82789669681676+8.23453281628757E-5i             1.953759151028001E-29                             59674.3892899264                                  0.17090258991120463
9.828450993017789+8.2320893791298E-5i             2.5277085498286167E-30                            59695.468580588946                                0.17090258991120463
9.829587968679784+8.261533338686353E-5i           3.4315963402620756E-28                            59489.59432911848                                 0.17090258991120463
9.830584712012572+3.958791898576417E-4i           0.1123508502229538                                12415.642298570758                                0.17090258991120463
9.840703495584146+3.9515268308737086E-4i          8.074728790314901E-8                              12451.27356438305                                 0.17090258991120463
9.845597870521464+3.9473090043315575E-4i          1.5144253453105706E-6                             12470.778296555485                                0.17090258991120463
9.852976712416526+3.941544103375004E-4i           6.032373154223538E-6                              12498.379082608395                                0.17090258991120463
9.853287951650774+3.9438292519126196E-4i          2.4878028943685855E-5                             12491.53152252912                                 0.17090258991120463
9.856246790666273+8.592510071967567E-5i           4.0422420221071363E-22                            57353.2103340237                                  0.17090258991120463
