% Model:              n169_R19.5_d36.75_r7_x0_y0_ideal.mph
% Version:            COMSOL 6.1.0.282
% Date:               Oct 29 2024, 18:00
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
9.051860997821423+6.761066436271402E-5i           1.323218603786138E-24                             66940.57479226463                                 0.16677014796078948
9.075803253505631+7.779236179676859E-5i           3.3850390402845973E-32                            58333.01151055172                                 0.16677014796078948
9.075864391571603+7.778825983799966E-5i           2.321637250017132E-32                             58336.48055237222                                 0.16677014796078948
9.080235192420872+7.94953062061124E-5i            6.503463124132332E-33                             57111.26943763952                                 0.16677014796078948
9.080350119653689+7.949458754675128E-5i           1.6565791400238386E-32                            57112.50860993819                                 0.16677014796078948
9.081522806168728+6.363256187699564E-5i           1.282540497496274E-33                             71358.58521863187                                 0.16677014796078948
9.085889010452801+6.711975786390915E-5i           9.43354327083606E-33                              67683.66113361782                                 0.16677014796078948
9.090156265792855+7.79517839314888E-5i            3.5385878081516887E-31                            58305.774780967535                                0.16677014796078948
9.090246766474818+7.794704099887326E-5i           2.2401268962235373E-31                            58309.90313627592                                 0.16677014796078948
9.09949378260601+7.711934635216343E-5i            1.4639596859678771E-34                            58995.68068392553                                 0.16677014796078948
9.102882776741644+3.73907266064063E-4i            0.5660700881699038                                12172.147629847592                                0.16677014796078948
9.105758345570571+7.810141093434234E-5i           6.335937228045922E-32                             58293.95484503426                                 0.16677014796078948
9.1157166900372+3.733455243665502E-4i             9.78268836733782E-6                               12207.65050302339                                 0.16677014796078948
9.11629856219156+3.736346141965872E-4i            0.002086568260135582                              12198.983436004064                                0.16677014796078948
9.132216930172303+3.722831840852461E-4i           3.713516359373867E-6                              12264.648293709066                                0.16677014796078948
9.132655121709387+3.7265476917278155E-4i          1.2488366918590607E-4                             12253.006318118025                                0.16677014796078948
9.133068176955407+7.605311151838949E-5i           6.192009069998256E-20                             60043.515135683105                                0.16677014796078948
9.133395319652047+7.606272527423264E-5i           4.3567926131906636E-21                            60038.07428210331                                 0.16677014796078948
9.137328801404715+3.715139224377706E-4i           0.12880530984669428                               12296.924978707393                                0.16677014796078948
9.137409571758374+7.722277593207991E-5i           1.2817198870308083E-16                            59162.18085575076                                 0.16677014796078948
