% Model:              n1_R19.5_d38_r6.96.mph
% Version:            COMSOL 6.1.0.282
% Date:               Mar 21 2024, 17:27
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
1.7181363320900347E-7+1.5005789615946064E-6i      1.024224461804253E-25                             1.3300364486677382E10                             0.0010424096730803623
8.154641703853281E-7-3.4279980085688796E-6i       1.841661930137067E-24                             2.285122811490499E10                              0.0010424096730803623
1.9664486449893847E-6+1.0425156599470569E-7i      1.653372809477607E-25                             1.683343306144227E10                              0.0010424096730803623
4.4062506756517E-6+6.97607998277433E-7i           3.3824270321180994E-24                            2.7128454718536553E9                              0.0010424096730803623
1.8692014492897947E-5+2.9498228461580703E-5i      2.1252359617929393E-20                            7477220.698724392                                 0.0010424096730803623
3.7002013755798786+6.792087012174202E-5i          3.678931822354842E-32                             29082.60664804601                                 0.0010424096730803623
3.7002016409906346+6.792089001975087E-5i          2.9872498649231575E-31                            29082.59989850803                                 0.0010424096730803623
7.103148114297002+1.0992022046166935E-4i          8.205101991994345E-32                             32531.273849284786                                0.0010424096730803623
7.103173425011499+1.0992078624004515E-4i          2.245525409653853E-32                             32531.217915860067                                0.0010424096730803623
10.150076735700692+1.5149409706030888E-4i         6.338312705401216E-34                             33506.17587980134                                 0.0010424096730803623
10.150085859745275+1.5149441399717287E-4i         6.542980553870714E-34                             33506.135781931654                                0.0010424096730803623
11.80341230329446+2.590011033758157E-4i           0.8014750573426044                                22785.913175677717                                0.0010424096730803623
12.392744553914602+2.3828701576583772E-4i         1.591458525940365E-32                             26003.123229554774                                0.0010424096730803623
12.393565743110925+2.3838597811611417E-4i         1.563862222974052E-10                             25994.049800969166                                0.0010424096730803623
12.393592288942505+2.3839029624245675E-4i         3.3549593469539576E-11                            25993.634594943174                                0.0010424096730803623
12.972104522524413+1.9427376349225592E-4i         1.9143393437859765E-34                            33383.80810268858                                 0.0010424096730803623
12.972203937109311+1.9427874335482562E-4i         8.946487116256688E-34                             33383.207767156106                                0.0010424096730803623
13.193626298596623+2.3887681198423707E-4i         1.1120691786229199E-32                            27612.956001863862                                0.0010424096730803623
13.193641243316744+2.3887894678212087E-4i         4.371397255991385E-33                             27612.740428526755                                0.0010424096730803623
13.989309380256255+1.9540276114471983E-4i         1.103757276311999E-11                             35783.81161592167                                 0.0010424096730803623
13.989515633344741+1.9541979260637846E-4i         5.102288658426072E-11                             35781.21731331035                                 0.0010424096730803623
15.409298431759284+2.3372592963516974E-4i         5.15550281881199E-32                              32920.502323814966                                0.0010424096730803623
15.409433973948655+2.3374339819056688E-4i         1.3077158688872806E-30                            32918.32711260881                                 0.0010424096730803623
15.688058289726705+2.3751998406754373E-4i         8.273453939419505E-33                             32970.9115032578                                  0.0010424096730803623
15.68812889100859+2.375283690504024E-4i           1.4789323357755586E-31                            32969.89333403942                                 0.0010424096730803623
16.23542099253957+1.5757812286974263E-4i          2.626824738634323E-10                             51396.3809632429                                  0.0010424096730803623
16.235676277380144+1.5759992015218084E-4i         9.671253807629393E-11                             51390.062132247054                                0.0010424096730803623
18.354111633307898+2.817833949744829E-4i          7.4873617740820564E-31                            32357.902987093483                                0.0010424096730803623
18.354283743554653+2.8180134290974724E-4i         2.313741532246856E-31                             32356.13132533775                                 0.0010424096730803623
18.534181810328192+2.168452571239748E-4i          9.046987602683952E-32                             42440.899606203006                                0.0010424096730803623
18.53446825651182+2.1687179723810647E-4i          2.2669825656995645E-30                            42436.329426108                                   0.0010424096730803623
18.826671952560726+1.351549481359933E-4i          1.7272480039019079E-12                            69112.6708553599                                  0.0010424096730803623
18.827169980562463+1.351929158909192E-4i          5.201617885906607E-10                             69094.99180760677                                 0.0010424096730803623
20.99299606126769+3.278981197926427E-4i           8.387644022852117E-31                             31527.294710000668                                0.0010424096730803623
20.99323091883793+3.279175119995469E-4i           2.5484650345238656E-30                            31525.752372645016                                0.0010424096730803623
21.57305038807441+1.266454369252704E-4i           6.383846872543186E-11                             83674.43432736136                                 0.0010424096730803623
21.574218186497653+1.2669549398462387E-4i         1.5257735539741022E-10                            83645.46378259613                                 0.0010424096730803623
21.982450417461518+1.962302233015982E-4i          3.19928828085865E-29                              54923.555339168124                                0.0010424096730803623
21.98318904995811+1.962837734035472E-4i           3.957423891622276E-28                             54910.223467385076                                0.0010424096730803623
23.614292461135978+3.765514974243504E-4i          1.1574700301181446E-27                            30483.476692261152                                0.0010424096730803623
23.615202075240763+3.7667641611068475E-4i         2.3735446804283778E-27                            30474.38055651986                                 0.0010424096730803623
23.845583754266148+3.7374761248742564E-4i         0.012182816354615954                              30970.964765105404                                0.0010424096730803623
24.16235262717013+3.6325695321899127E-4i          4.9501948270368216E-27                            32227.000449963663                                0.0010424096730803623
24.178045397445807+3.6467791335997835E-4i         6.044736396236191E-11                             32119.17685501242                                 0.0010424096730803623
24.179412524609816+3.6474242353679633E-4i         5.895125099983872E-12                             32115.041690850103                                0.0010424096730803623
24.376091141902858+1.2752558507966112E-4i         3.4768109771412923E-9                             92488.89555517014                                 0.0010424096730803623
24.377860905280762+1.2754843933777737E-4i         1.1548047127100363E-9                             92478.00871215992                                 0.0010424096730803623
24.535951456904996+3.6736465842542856E-4i         4.225749113905732E-28                             32283.733595895443                                0.0010424096730803623
24.537011811774114+3.6739639850801476E-4i         2.3564418333349717E-28                            32282.120967361185                                0.0010424096730803623
25.153558449093794+3.39949913527268E-4i           2.112121207726967E-9                              35620.19456253069                                 0.0010424096730803623
25.154342021021325+3.401187172816322E-4i          2.635122118179611E-9                              35603.435314502385                                0.0010424096730803623
25.367305201754178+1.857285401624978E-4i          6.1973611947837805E-28                            65655.88910417637                                 0.0010424096730803623
25.368036029461276+1.8568408014880484E-4i         1.0898501117438574E-27                            65673.16911060938                                 0.0010424096730803623
25.64890745887848+3.7908627837795783E-4i          1.1319602336454204E-25                            32459.79946919266                                 0.0010424096730803623
25.64937369845726+3.7898307206758015E-4i          2.961865284064066E-25                             32469.121822432753                                0.0010424096730803623
