% Model:              n1_R19.5_d38_r7.00.mph
% Version:            COMSOL 6.1.0.282
% Date:               Mar 21 2024, 17:30
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
1.2659912872751527E-8-2.4455699284616792E-6i      1.5766162385502278E-28                            1.700116169670281E12                              0.0010406544007202172
7.226923834661762E-8+2.8232149233468485E-6i       9.328654444218914E-29                             1.1003793153815565E10                             0.0010406544007202172
8.381238189803612E-8-3.076411436018263E-6i        1.3405462882856163E-29                            5.341749768336023E12                              0.0010406544007202172
1.0060731557943041E-7-1.2736357219007052E-6i      2.225366626891449E-28                             2.560991828001943E10                              0.0010406544007202172
1.1972521784702346E-7+2.0879383521134712E-6i      2.148880308928113E-28                             2.1561075130325027E9                              0.0010406544007202172
1.3855343752441E-7+3.2216322841023982E-6i         9.55748042965369E-31                              1.6048386353942768E13                             0.0010406544007202172
1.403385660518377E-7-2.8724056277025977E-6i       1.2635073807209908E-28                            2.816832235731511E11                              0.0010406544007202172
1.959024985842977E-7-3.15270036966996E-6i         3.578197594451555E-30                             9.277921969588295E13                              0.0010406544007202172
2.049315460355748E-7-1.876590867950124E-6i        2.150874302072597E-28                             3.551021221839185E10                              0.0010406544007202172
3.7710730798170927E-7+1.2335531414702162E-6i      1.7833394839720476E-28                            1.1538930017971518E9                              0.0010406544007202172
1.1997528910423703E-6-4.0961916482994874E-7i      1.0306232863853937E-28                            3.6899990088030295E9                              0.0010406544007202172
1.3013139645234547E-6+4.386228238015673E-7i       9.288840416825696E-29                             3.443768672648874E9                               0.0010406544007202172
1.624477789907167E-6-2.420963162761873E-7i        5.656747313614593E-29                             9.137222885313515E9                               0.0010406544007202172
1.9532873148764122E-6+8.366945538155937E-8i       1.0557844290686515E-28                            5.87167443421679E9                                0.0010406544007202172
1.9888459062515186E-6+5.577441109959918E-6i       2.358816473640924E-26                             8.77080016046871E7                                0.0010406544007202172
2.335337433443884E-6+1.240748672396724E-7i        5.925634510479739E-29                             1.0233198178766052E10                             0.0010406544007202172
2.490687156116452E-6+9.215000526843687E-9i        3.761831300402907E-29                             2.510876855138249E10                              0.0010406544007202172
2.713861476869947E-6+1.0678709302076636E-7i       2.3226967511389945E-30                            2.3397534148504254E11                             0.0010406544007202172
2.8366895203386586E-6-1.6764569689811597E-7i      2.5738055480133435E-31                            2.9868773840791035E12                             0.0010406544007202172
2.986644214403873E-6+1.5397992827994883E-8i       5.466038020845363E-30                             2.8726096936939575E11                             0.0010406544007202172
1.200835677592289E-5+2.8753770065383414E-6i       3.715773466449451E-25                             2.1592198375872165E7                              0.0010406544007202172
3.694197975865931+6.904220074246416E-5i           3.315581430426494E-32                             28150.777987175574                                0.0010406544007202172
3.6941988127895358+6.904220126092034E-5i          4.9491555191401814E-33                            28150.78333300182                                 0.0010406544007202172
7.096548144918733+1.103521699942237E-4i           5.223628372662759E-33                             32266.239396637346                                0.0010406544007202172
7.096591768711582+1.1035301004626027E-4i          6.773286496389016E-33                             32266.187169452955                                0.0010406544007202172
10.14619305057105+1.514916718700034E-4i           4.463824735054833E-31                             33487.29882448487                                 0.0010406544007202172
10.146202314889194+1.5149294605660361E-4i         6.424810456906636E-32                             33487.047729313745                                0.0010406544007202172
11.8431626584628+2.6026722676907277E-4i           0.8016895683363405                                22749.40425908638                                 0.0010406544007202172
12.428328926915501+2.3970731122475208E-4i         3.780788875984156E-29                             25916.525481476867                                0.0010406544007202172
12.429200527482886+2.3982252987429575E-4i         5.894927052211351E-9                              25905.881410561724                                0.0010406544007202172
12.42927891310206+2.3983362015150557E-4i          3.6396252715930415E-10                            25904.845989320827                                0.0010406544007202172
12.970374482145694+1.9428964795102343E-4i         4.703574989601173E-32                             33359.92309333483                                 0.0010406544007202172
12.970548223530077+1.9430327310170862E-4i         1.3940910794545974E-32                            33358.0268055392                                  0.0010406544007202172
13.221416159414751+2.4044355148856555E-4i         4.6201206356690065E-33                            27473.099893585768                                0.0010406544007202172
13.221480348608551+2.4045084823590916E-4i         3.8115625455248666E-32                            27472.398184342288                                0.0010406544007202172
14.015719734352924+1.9714875675032616E-4i         1.8500409303504213E-11                            35491.54733648522                                 0.0010406544007202172
14.015757350430768+1.9714588546879174E-4i         9.936299762804942E-10                             35492.157892516676                                0.0010406544007202172
15.418217033824167+2.359853269367251E-4i          4.906799138395379E-32                             32542.654395742607                                0.0010406544007202172
15.418398955517725+2.3599662334345772E-4i         2.7887847420878923E-32                            32541.468238824178                                0.0010406544007202172
15.687674314687866+2.3805540994505206E-4i         2.6638570723752764E-32                            32804.16699919548                                 0.0010406544007202172
15.687734559989991+2.3806314433108533E-4i         6.713188964899992E-33                             32803.22269713799                                 0.0010406544007202172
16.25204415625653+1.5950981763022398E-4i          1.3712000820124781E-10                            50648.49988994874                                 0.0010406544007202172
16.2522231248161+1.5953758908947177E-4i           1.6096431692249718E-11                            50640.21667988677                                 0.0010406544007202172
18.354968871567095+2.8339698393827645E-4i         3.187325112020915E-32                             31964.76454139505                                 0.0010406544007202172
18.355312599507197+2.8344269367181754E-4i         6.934480579136088E-32                             31960.16187965194                                 0.0010406544007202172
18.524686125775546+2.2030550140386337E-4i         1.641340351431689E-30                             41469.15826518937                                 0.0010406544007202172
18.525091451456635+2.20348275529005E-4i           4.428887554828023E-31                             41461.942422033375                                0.0010406544007202172
18.835851860778725+1.372756587423116E-4i          9.71180563814578E-13                              67575.80139970967                                 0.0010406544007202172
18.83601533969492+1.3729096657290516E-4i          7.521521659372718E-11                             67568.80257603267                                 0.0010406544007202172
20.996106158432724+3.3135781687321914E-4i         1.2179802007622E-31                               30842.803696303607                                0.0010406544007202172
20.996286595557642+3.3137070884287583E-4i         6.13360084486671E-31                              30841.833894967393                                0.0010406544007202172
