% Model:              n1_R19.5_d38_r7.01.mph
% Version:            COMSOL 6.1.0.282
% Date:               Mar 21 2024, 17:30
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
2.601555549276774E-8-3.0710290994991566E-6i       2.8896250824297824E-30                            3.001951907741119E15                              0.001040214263557433
3.1868764117948686E-8+2.7405336965637696E-6i      7.930440333813854E-30                             1.0034617243530105E13                             0.001040214263557433
4.4158169888187295E-8-2.5074450419347463E-6i      1.787126265275982E-30                             1.4134191843590252E15                             0.001040214263557433
5.4534414779660354E-8-2.156572859669171E-6i       5.26653451309544E-30                              1.4380581717914305E15                             0.001040214263557433
1.0965903197321682E-7-1.2912854825482432E-6i      1.0454808090586236E-29                            2.032670821642904E14                              0.001040214263557433
1.2331033132223356E-7+1.9611803618801547E-6i      6.820232831221658E-30                             1.4489230934550879E13                             0.001040214263557433
1.309525176658945E-7+1.0289588405393357E-6i       6.3091903730249835E-30                            8.673051224749166E12                              0.001040214263557433
1.6589070808405427E-7-2.7949831581920724E-6i      1.3338650484973519E-31                            4.519548797732385E14                              0.001040214263557433
1.6912941986393426E-7-3.7855725467944626E-6i      6.655825236346061E-30                             8.18008498401647E14                               0.001040214263557433
2.2732773510979074E-7+3.3751545169685534E-6i      6.38519965886961E-30                              1.1174111087810902E13                             0.001040214263557433
8.015133080462336E-7-4.777259858847721E-8i        2.621674908102335E-30                             1.142779994282716E13                              0.001040214263557433
1.3012564379381891E-6+8.258843489431615E-8i       8.090191440193279E-30                             1.4548000229202928E13                             0.001040214263557433
1.8588960214995944E-6-1.0031312819515313E-7i      6.879027594951047E-30                             2.618655444133857E13                              0.001040214263557433
2.0122698560503156E-6+2.158462359797019E-6i       1.7227632923045598E-28                            2.993975212984076E12                              0.001040214263557433
2.323472575232871E-6+1.4467506485275038E-7i       3.8159496108258486E-30                            1.7188223228488195E13                             0.001040214263557433
2.4871699656851157E-6-8.926314287718591E-8i       3.651438765913507E-30                             3.375543784976897E13                              0.001040214263557433
2.6938624049155593E-6+9.053655485192075E-8i       1.4864456523427107E-30                            4.62942794998267E13                               0.001040214263557433
3.05187142450446E-6+4.342186459400585E-8i         1.2102485450871507E-30                            3.35547416059661E13                               0.001040214263557433
