% Model:              n169_d38.75_R19.5_r7_rmaxerror0.015_external_axion_field.mph
% Version:            COMSOL 6.1.0.282
% Date:               Apr 9 2024, 09:28
% Table:              Table 1 - Global Evaluation 1
% freq (GHz)             C (1)                    A (m^2)                  Q (1)                    Q_alt (rad)              Ploss (W/m)              Pexp (W/m)               Pohmic (W/m)
11.5                     0.7154595078423353       0.17553057315091647      22178.57062290024        16293.298653214955       8.543061592911305E-25    5.7709960094615985E-21   1.1607735982619788E-24
11.500075                0.7152325289888982       0.17553057315091647      22178.778659032112       16293.497698261714       8.606214522993223E-25    5.7692569068344695E-21   1.1693593713878843E-24
11.500150000000001       0.7150044854184706       0.17553057315091647      22178.986723764177       16293.69673107469        8.670083427141488E-25    5.767509165694049E-21    1.1780425034414042E-24
11.500225                0.7147753690007844       0.17553057315091647      22179.19481723212        16293.895751877912       8.73467927197096E-25     5.7657527200752254E-21   1.1868244858195096E-24
11.500300000000001       0.7145451715208563       0.17553057315091647      22179.402939573527       16294.094760900232       8.800013235959158E-25    5.763987503325714E-21    1.195706838732682E-24
11.500375                0.7143138846778222       0.17553057315091647      22179.611090927723       16294.293758375301       8.86609671439211E-25     5.7622134480965744E-21   1.20469111187756E-24
11.50045                 0.7140815000838957       0.17553057315091647      22179.819271436063       16294.492744541914       8.932941324445944E-25    5.760430486333811E-21    1.213778885128066E-24
11.500525000000001       0.7138480092631411       0.17553057315091647      22180.027481241646       16294.69171964374        9.000558910404397E-25    5.758638549268353E-21    1.2229717692450013E-24
11.5006                  0.7136134036503973       0.17553057315091647      22180.235720489713       16294.890683929745       9.068961549022054E-25    5.7568375674074084E-21   1.2322714066054777E-24
11.500675000000001       0.7133776745900516       0.17553057315091647      22180.44398932735        16295.089637654171       9.138161555042563E-25    5.755027470524448E-21    1.2416794719534124E-24
11.50075                 0.7131408133348855       0.17553057315091647      22180.652287903766       16295.288581076537       9.208171486858224E-25    5.753208187649891E-21    1.2511976731692646E-24
11.500825                0.7129028110448491       0.17553057315091647      22180.860616370202       16295.487514461907       9.279004152333295E-25    5.75137964706114E-21     1.2608277520620259E-24
11.500900000000001       0.7126636587858106       0.17553057315091647      22181.068974879967       16295.686438080873       9.350672614801085E-25    5.749541776272446E-21    1.27057148518485E-24
11.500975                0.7124233475283582       0.17553057315091647      22181.277363588495       16295.885352209743       9.423190199208963E-25    5.74769450202518E-21     1.2804306846708085E-24
11.501050000000001       0.7121818681464841       0.17553057315091647      22181.48578265335        16296.08425713061        9.496570498456699E-25    5.7458377502771605E-21   1.290407199094928E-24
11.501125                0.7119392114163181       0.17553057315091647      22181.69423223447        16296.283153131457       9.570827379900554E-25    5.743971446192436E-21    1.300502914358781E-24
11.5012                  0.7116953680148203       0.17553057315091647      22181.902712493862       16296.482040506287       9.645974992054909E-25    5.742095514130596E-21    1.3107197546019374E-24
11.501275000000001       0.7114503285184286       0.17553057315091647      22182.11122359584        16296.680919555274       9.722027771477154E-25    5.740209877635839E-21    1.3210596831383402E-24
11.50135                 0.7112040834017622       0.17553057315091647      22182.31976570716        16296.879790584751       9.799000449845823E-25    5.7383144594264996E-21   1.3315247034189714E-24
11.501425000000001       0.7109566230361916       0.17553057315091647      22182.528338996744       16297.078653907549       9.876908061259332E-25    5.7364091813833506E-21   1.3421168600245005E-24
11.5015                  0.710707937688465        0.17553057315091647      22182.736943636115       16297.277509842841       9.95576594973747E-25     5.73449396453858E-21     1.3528382396855452E-24
11.501575                0.7104580175193118       0.17553057315091647      22182.94557979907        16297.476358716527       1.0035589776926589E-24   5.732568729064359E-21    1.3636909723305967E-24
11.501650000000001       0.7102068525819785       0.17553057315091647      22183.154247662034       16297.675200861233       1.011639553006289E-24    5.730633394261046E-21    1.3746772321690743E-24
11.501725                0.709954432820751        0.17553057315091647      22183.362947403893       16297.874036616453       1.019819953014254E-24    5.728687878545159E-21    1.3857992388025012E-24
11.501800000000001       0.70970074806952         0.17553057315091647      22183.571679206147       16298.072866328679       1.02810184403348E-24     5.726732099437755E-21    1.3970592583687299E-24
11.501875                0.7094457880502485       0.17553057315091647      22183.78044325286        16298.271690351638       1.0364869274653636E-24   5.724765973551979E-21    1.408459604721321E-24
11.50195                 0.7091895423714045       0.17553057315091647      22183.989239730858       16298.47050904617        1.0449769406888368E-24   5.722789416580396E-21    1.4200026406441677E-24
11.502025000000001       0.7089320005264378       0.17553057315091647      22184.198068829566       16298.669322780666       1.0535736579791843E-24   5.720802343282578E-21    1.43169077910112E-24
11.5021                  0.708673151892214        0.17553057315091647      22184.406930741254       16298.8681319311         1.0622788914538715E-24   5.7188046674724515E-21   1.4435264845223694E-24
11.502175000000001       0.7084129857273288       0.17553057315091647      22184.61582566102        16299.06693688113        1.0710944920504702E-24   5.716796302004619E-21    1.4555122741344794E-24
11.50225                 0.7081514911705473       0.17553057315091647      22184.824753786772       16299.265738022266       1.0800223505278959E-24   5.714777158761665E-21    1.4676507193221124E-24
11.502325                0.7078886572390877       0.17553057315091647      22185.033715319398       16299.46453575407        1.0890643985050195E-24   5.712747148640286E-21    1.4799444470405963E-24
11.502400000000002       0.7076244728269977       0.17553057315091647      22185.242710462662       16299.663330484298       1.0982226095241613E-24   5.7107061815380695E-21   1.4923961412623391E-24
11.502475                0.7073589267033258       0.17553057315091647      22185.451739423486       16299.86212262906        1.1074990001541488E-24   5.708654166338718E-21    1.5050085444770472E-24
11.502550000000001       0.7070920075104653       0.17553057315091647      22185.660802411734       16300.060912612855       1.1168956311210861E-24   5.70659101089856E-21     1.5177844592296197E-24
