% Model:              n169_d38.75_R19.5_r7_rmaxerror0.00_external_axion_field.mph
% Version:            COMSOL 6.1.0.282
% Date:               Mar 28 2024, 10:09
% Table:              Table 1 - Global Evaluation 1
% freq (GHz)             C (1)                    A (m^2)                  Q (1)                    Q_alt (rad)              Ploss (W/m)              Pexp (W/m)               Pohmic (W/m)
11.5                     0.7171913017469274       0.1755312042507242       22175.88453498332        16287.578383755184       8.513238838154978E-25    5.784285069025685E-21    1.1569811275808925E-24
11.500075                0.7169743796050945       0.1755312042507242       22176.08916453141        16287.772845193382       8.575863260607296E-25    5.78262662174149E-21     1.16549709963259E-24
11.500150000000001       0.7167564800208165       0.1755312042507242       22176.293810046183       16287.967279925153       8.639193175477925E-25    5.7809602406990146E-21   1.1741090292623954E-24
11.500225                0.716537595842569        0.1755312042507242       22176.498471569572       16288.16168805473        8.703239309346661E-25    5.779285867851215E-21    1.1828183755977685E-24
11.500300000000001       0.7163177198474533       0.1755312042507242       22176.70314914418        16288.356069689475       8.768012594343368E-25    5.777603444571841E-21    1.1916266257284873E-24
11.500375                0.7160968447402818       0.1755312042507242       22176.907842813533       16288.550424939973       8.8335241729041E-25      5.775912911648096E-21    1.2005352953536734E-24
11.50045                 0.7158749631526788       0.1755312042507242       22177.112552621857       16288.744753920066       8.899785402657979E-25    5.7742142092732704E-21   1.209545929446602E-24
11.500525000000001       0.7156520676421819       0.1755312042507242       22177.317278614173       16288.939056746953       8.966807861443617E-25    5.772507277039475E-21    1.2186601029371387E-24
11.5006                  0.7154281506913074       0.1755312042507242       22177.522020836463       16289.133333541255       9.034603352463987E-25    5.770792053930085E-21    1.2278794214130201E-24
11.500675000000001       0.7152032047065998       0.1755312042507242       22177.726779335502       16289.327584427025       9.10318390958786E-25     5.769068478312005E-21    1.2372055218410544E-24
11.50075                 0.7149772220176749       0.1755312042507242       22177.93155415885        16289.521809531854       9.172561802789285E-25    5.76733648792787E-21     1.2466400733071234E-24
11.500825                0.7147501948762897       0.1755312042507242       22178.136345355117       16289.716008986956       9.242749543739069E-25    5.765596019888586E-21    1.2561847777768524E-24
11.500900000000001       0.7145221154552784       0.1755312042507242       22178.34115297364        16289.910182927244       9.313759891561774E-25    5.763847010664595E-21    1.2658413708787851E-24
11.500975                0.7142929758476525       0.1755312042507242       22178.545977064914       16290.104331491375       9.385605858736326E-25    5.762089396078689E-21    1.2756116227071294E-24
11.501050000000001       0.7140627680655076       0.1755312042507242       22178.750817680084       16290.298454821772       9.458300717179597E-25    5.7603231112969946E-21   1.2854973386493498E-24
11.501125                0.7138314840390314       0.1755312042507242       22178.955674871497       16290.492553064922       9.53185800448444E-25     5.758548090821077E-21    1.2955003602348245E-24
11.5012                  0.7135991156154413       0.1755312042507242       22179.160548692373       16290.686626371149       9.606291530351586E-25    5.756764268479219E-21    1.3056225660098273E-24
11.501275000000001       0.7133656545579085       0.1755312042507242       22179.36543919699        16290.880674894932       9.681615383189653E-25    5.754971577417736E-21    1.3158658724354137E-24
