% Model:              n169_d38.75_R19.5_r7_rmaxerror0.06_external_axion_field.mph
% Version:            COMSOL 6.1.0.282
% Date:               Mar 28 2024, 11:39
% Table:              Table 1 - Global Evaluation 1
% freq (GHz)             C (1)                    A (m^2)                  Q (1)                    Q_alt (rad)              Ploss (W/m)              Pexp (W/m)               Pohmic (W/m)
11.507950000000001       0.32239201650479404      0.1755345093007754       22306.108017362683       16477.49848480963        6.853326534392839E-23    2.617279513007346E-21    9.276591394792445E-23
11.508025                0.3170968856717813       0.1755345093007754       22306.829263058622       16478.604077330416       7.641630624861593E-23    2.5743919949707145E-21   1.0343361445518128E-22
11.5081                  0.31172504036716764      0.1755345093007754       22307.553428256015       16479.720294111536       8.572605225175886E-23    2.5308786284381083E-21   1.1603176142425E-22
11.508175000000001       0.3062765626023342       0.1755345093007754       22308.28029099657        16480.847028485543       9.681496852186317E-23    2.48673996453239E-21     1.310372316672334E-22
11.50825                 0.30075166488345273      0.1755345093007754       22309.009609199136       16481.98414869406        1.1014537822896914E-22   2.4419776131348998E-21   1.4907552797461606E-22
11.508325000000001       0.29515070137228006      0.1755345093007754       22309.741119525737       16483.13149597425        1.263299351826641E-22    2.3965943338641687E-21   1.709755307183225E-22
11.5084                  0.28947417965636274      0.1755345093007754       22310.47453621524        16484.288882551424       1.4618829725421542E-22   2.3505941320448783E-21   1.978461640191241E-22
11.508475                0.2837227731327727       0.1755345093007754       22311.20954988861        16485.456089539457       1.7082575752560304E-22   2.3039823597030378E-21   2.3118276217940863E-22
11.508550000000001       0.2778973340087225       0.1755345093007754       22311.945826328774       16486.632864747913       2.0173943148625886E-22   2.2567658216168124E-21   2.7301070512845494E-22
11.508625                0.2719989069109476       0.1755345093007754       22312.683005240873       16487.818920401267       2.409524676279166E-22    2.2089528863594235E-21   3.2606694576229044E-22
11.508700000000001       0.2660287430981643       0.1755345093007754       22313.42069899747        16489.013930770656       2.9115639579660803E-22   2.1605536022897695E-21   3.9399250957879857E-22
11.508775                0.2599883152558747       0.1755345093007754       22314.15849137619        16490.21752972475        3.5577987253040715E-22   2.1115798183242537E-21   4.81425353704069E-22
11.50885                 0.25387933285073505      0.1755345093007754       22314.895936296354       16491.429308204988       4.387392923007027E-22    2.0620453093060596E-21   5.936627281522399E-22
11.508925000000001       0.24770375800926983      0.1755345093007754       22315.632556565015       16492.64881163338        5.432641458088719E-22    2.0119659056869864E-21   7.350716682974317E-22
11.509                   0.24146382187531767      0.1755345093007754       22316.367842640444       16493.875537262455       6.686274941160683E-22    1.961359627151667E-21    9.046653911888628E-22
11.509075000000001       0.23516204139627434      0.1755345093007754       22317.10125142638        16495.108931477964       8.036838797163274E-22    1.9102468197786588E-21   1.087361183032006E-21
11.50915                 0.228801236459718        0.1755345093007754       22317.83220510876        16496.348387070386       9.1994561804655E-22      1.8586502961005963E-21   1.244615670761688E-21
11.509225                0.22238454730958368      0.1755345093007754       22318.56009004948        16497.59324048879        9.765304201535097E-22    1.8065954774864643E-21   1.3211226825329718E-21
11.509300000000001       0.215915452134265        0.1755345093007754       22319.284255753795       16498.842769098766       9.475320702071074E-22    1.754110537969349E-21    1.2818443007501488E-21
11.509375                0.2093977847217349       0.1755345093007754       22320.004013927795       16500.09618846325        8.467569786890332E-22    1.7012265486638237E-21   1.1454703623094017E-21
11.509450000000001       0.20283575203978021      0.1755345093007754       22320.71863764709        16501.352649674267       7.139587535018725E-22    1.6479776216156888E-21   9.657876323514368E-22
11.509525                0.1962339515987306       0.1755345093007754       22321.42736065583        16502.611236760593       5.834253703615515E-22    1.5944010519193425E-21   7.891817054474851E-22
11.5096                  0.18959738842205218      0.1755345093007754       22322.129376820038       16503.870964204827       4.715681277651988E-22    1.5405374566768592E-21   6.378507451557485E-22
