% Model:              n169_R19.5_d38_r7_x3.0_y0_ideal.mph
% Version:            COMSOL 6.1.0.282
% Date:               Dec 8 2023, 09:52
% Table:              Table 1 - Global Evaluation 1
% Eigenfrequency (GHz)                            C (1)                                             Q (rad)                                           A (m^2)
9.485984269978298+9.77605675381491E-5i            1.9300499764173035E-32                            48515.91881371579                                 0.17316105978429705
9.488629371883809+9.62528429841915E-5i            4.245157488005123E-32                             49289.63011115962                                 0.17316105978429705
9.49554463363547+9.445570777601664E-5i            1.5799495127136343E-32                            50264.040014908904                                0.17316105978429705
9.49834748502043+9.518857064409565E-5i            1.399227573150065E-32                             49891.77242868946                                 0.17316105978429705
9.507215029362783+9.817611573886903E-5i           1.5363928117123905E-31                            48418.68780165759                                 0.17316105978429705
9.539937496924725+9.72615197745111E-5i            4.686774460570714E-32                             49042.213233984476                                0.17316105978429705
9.544199353112866+9.853936602269558E-5i           7.58249645473223E-32                              48427.85841506188                                 0.17316105978429705
9.546875855985727+9.74244150526164E-5i            2.319143316055058E-31                             48995.82167770639                                 0.17316105978429705
9.548960556679202+9.69839630098508E-5i            2.789855576215884E-31                             49229.0857575906                                  0.17316105978429705
9.557364587670627+9.423985883104112E-5i           3.348260494803754E-32                             50707.15576531226                                 0.17316105978429705
9.558084334153541+9.427904576060812E-5i           1.4420836822982244E-31                            50689.89630129413                                 0.17316105978429705
9.590118356791773+9.99774140591199E-5i            1.6580113885310073E-33                            47960.92434017019                                 0.17316105978429705
9.600451247794838+9.560173536646696E-5i           1.0537888308505903E-35                            50210.15366782054                                 0.17316105978429705
9.601104299212905+9.417791149675002E-5i           1.1016426104270018E-32                            50972.727952638794                                0.17316105978429705
9.601695689315957+9.393602504130404E-5i           3.123448641086692E-34                             51107.13249152339                                 0.17316105978429705
9.604695370415113+9.609972130522035E-5i           2.120911773644685E-33                             49972.045400267096                                0.17316105978429705
9.622869800182555+1.0004638811395846E-4i          6.202557083693943E-32                             48091.53997905148                                 0.17316105978429705
9.626047361731526+2.9136295968765517E-4i          0.450306410092398                                 16518.496389401833                                0.17316105978429705
9.63032924413372+2.9036261343044274E-4i           1.5199501350087597E-6                             16582.780332928392                                0.17316105978429705
9.632824861267611+2.901744204915303E-4i           2.0499560886442998E-5                             16597.83563049374                                 0.17316105978429705
9.636640341401648+2.8885474878670073E-4i          0.03628242394688693                               16680.2718350014                                  0.17316105978429705
9.638198256084788+2.8887331078717853E-4i          1.0043273996748735E-5                             16681.89651467228                                 0.17316105978429705
9.643483029442526+2.88204927461007E-4i            0.05343483747925572                               16729.75348003219                                 0.17316105978429705
9.644052748334166+2.8720546995983056E-4i          8.095520070098433E-11                             16788.965568273463                                0.17316105978429705
9.646297320599917+2.8688352553623967E-4i          3.207442716832526E-6                              16811.71890069673                                 0.17316105978429705
9.649895703782736+2.8643716725664626E-4i          9.780891973542929E-6                              16844.198820133162                                0.17316105978429705
9.651863623700303+9.578694783207809E-5i           5.737003857921771E-29                             50381.43484799582                                 0.17316105978429705
9.652628558168276+2.852152735438053E-4i           0.005103580476789418                              16921.154205751638                                0.17316105978429705
9.652937305367244+9.57987695695656E-5i            8.991586560209724E-28                             50380.821437680286                                0.17316105978429705
9.655723997543783+2.8472906976657344E-4i          1.154217093181568E-6                              16955.485377279387                                0.17316105978429705
9.657791046716394+2.8555275589979166E-4i          1.0888794753215265E-8                             16910.194649067304                                0.17316105978429705
9.65980753955572+2.8384123322834816E-4i           0.017272340140964047                              17015.71588064685                                 0.17316105978429705
9.662646723037854+2.8278381914945513E-4i          4.029784032903987E-6                              17084.36467072306                                 0.17316105978429705
9.664236280067875+2.8371040214688817E-4i          4.392386938657962E-6                              17031.367766042113                                0.17316105978429705
9.665541692886835+2.82574412151356E-4i            2.6350828400990182E-8                             17102.14817387625                                 0.17316105978429705
9.671477080259931+2.809587425551954E-4i           2.777895582061212E-6                              17211.06058386681                                 0.17316105978429705
9.673446980491887+2.805156261024267E-4i           0.004283358758221674                              17241.759997320823                                0.17316105978429705
9.675033943452048+2.806170902279429E-4i           2.187398084490773E-6                              17238.3532258277                                  0.17316105978429705
9.676207017351873+2.80266208160304E-4i            0.0013320560464621686                             17262.02834022204                                 0.17316105978429705
9.676247728307027+2.8149254071608345E-4i          0.007914731870444128                              17186.895815642987                                0.17316105978429705
9.681204741702444+2.803537441658293E-4i           2.05325436618417E-5                               17265.551523825765                                0.17316105978429705
9.68342169337004+2.7822361148086114E-4i           0.007493430845595229                              17401.727748829737                                0.17316105978429705
9.686304972700817+2.7731766567784603E-4i          2.3288029024285476E-6                             17463.776062860336                                0.17316105978429705
9.686840273182753+9.55831620812482E-5i            4.1954651168129286E-29                            50671.813088128045                                0.17316105978429705
9.687647639018138+9.555420768908078E-5i           1.0256164094659175E-29                            50691.39215843997                                 0.17316105978429705
9.687670185926816+2.7718185395180964E-4i          1.896248202444433E-6                              17474.795721921095                                0.17316105978429705
9.688191265679228+2.771604709226169E-4i           2.669039429348025E-7                              17477.08396494383                                 0.17316105978429705
9.6916013621347+2.772363132087908E-4i             0.004640808873125611                              17478.452761594788                                0.17316105978429705
9.69538012962109+2.753892619108864E-4i            2.1521330231243416E-6                             17602.54573497751                                 0.17316105978429705
9.697427850182995+2.7785528261351536E-4i          7.108161834428846E-7                              17450.000014342088                                0.17316105978429705
9.69884302083279+2.7428338690193866E-4i           6.612512504974535E-5                              17679.831424173415                                0.17316105978429705
9.698984551317979+2.7510016640006454E-4i          7.2310476645753505E-6                             17627.595292980583                                0.17316105978429705
9.701923565921605+2.7385011115831954E-4i          7.588191444578608E-7                              17713.42899894649                                 0.17316105978429705
9.70368380476938+2.7530449008408793E-4i           4.5191688635471047E-7                             17623.046656955474                                0.17316105978429705
9.705114891024666+2.7321312586046334E-4i          6.3759194356746995E-6                             17760.568534888946                                0.17316105978429705
9.70772988599574+2.7214140075887487E-4i           0.0023233201765151014                             17835.31809582809                                 0.17316105978429705
9.709346473945605+2.7336039750912013E-4i          1.0595277395163811E-8                             17758.73959387969                                 0.17316105978429705
9.711915489263676+2.7106477736460065E-4i          2.7330304848085916E-7                             17913.879424694533                                0.17316105978429705
9.714678595679034+2.7072516468491933E-4i          2.596525811748368E-8                              17941.455238986928                                0.17316105978429705
9.71476852191547+2.711033350631903E-4i            3.879661816502187E-8                              17916.593310259203                                0.17316105978429705
